,Model,Level,EC,F1 score
6256,DNN ESM1b,2,2.7.7.105,0.9285714285714286
6257,DNN ESM1b,2,2.7.7.106,0.9285714285714286
6258,DNN ESM1b,2,2.7.7.108,0.9870129870129869
6259,DNN ESM1b,2,2.7.7.12,0.967741935483871
6260,DNN ESM1b,2,2.7.7.13,1.0
6261,DNN ESM1b,2,2.7.7.14,0.923076923076923
6262,DNN ESM1b,2,2.7.7.15,1.0
6263,DNN ESM1b,2,2.7.7.18,1.0
6264,DNN ESM1b,2,2.7.7.19,0.8999999999999999
6265,DNN ESM1b,2,2.7.7.2,0.9696969696969697
6266,DNN ESM1b,2,2.7.7.23,1.0
6267,DNN ESM1b,2,2.7.7.24,0.9655172413793104
6268,DNN ESM1b,2,2.7.7.27,0.9876543209876543
6269,DNN ESM1b,2,2.7.7.3,1.0
6270,DNN ESM1b,2,2.7.7.31,1.0
6271,DNN ESM1b,2,2.7.7.33,0.9655172413793104
6272,DNN ESM1b,2,2.7.7.38,1.0
6273,DNN ESM1b,2,2.7.7.39,1.0
6274,DNN ESM1b,2,2.7.7.4,1.0
6275,DNN ESM1b,2,2.7.7.40,0.9600000000000001
6276,DNN ESM1b,2,2.7.7.41,1.0
6277,DNN ESM1b,2,2.7.7.42,0.9333333333333333
6278,DNN ESM1b,2,2.7.7.43,0.6923076923076924
6279,DNN ESM1b,2,2.7.7.47,1.0
6280,DNN ESM1b,2,2.7.7.48,0.8733333333333333
6281,DNN ESM1b,2,2.7.7.49,0.9183673469387755
6282,DNN ESM1b,2,2.7.7.50,0.96
6283,DNN ESM1b,2,2.7.7.52,0.9333333333333333
6284,DNN ESM1b,2,2.7.7.53,0.9285714285714286
6285,DNN ESM1b,2,2.7.7.56,1.0
6286,DNN ESM1b,2,2.7.7.59,1.0
6287,DNN ESM1b,2,2.7.7.6,0.9925187032418954
6288,DNN ESM1b,2,2.7.7.60,1.0
6289,DNN ESM1b,2,2.7.7.61,0.88
6290,DNN ESM1b,2,2.7.7.62,0.923076923076923
6291,DNN ESM1b,2,2.7.7.65,0.8461538461538461
6292,DNN ESM1b,2,2.7.7.66,0.9600000000000001
6293,DNN ESM1b,2,2.7.7.67,1.0
6294,DNN ESM1b,2,2.7.7.68,0.896551724137931
6295,DNN ESM1b,2,2.7.7.7,0.967741935483871
6296,DNN ESM1b,2,2.7.7.70,1.0
6297,DNN ESM1b,2,2.7.7.71,0.6956521739130435
6298,DNN ESM1b,2,2.7.7.72,0.983050847457627
6299,DNN ESM1b,2,2.7.7.73,0.8148148148148148
6300,DNN ESM1b,2,2.7.7.75,1.0
6301,DNN ESM1b,2,2.7.7.76,0.8275862068965518
6302,DNN ESM1b,2,2.7.7.77,0.9767441860465117
6303,DNN ESM1b,2,2.7.7.78,0.9285714285714286
6304,DNN ESM1b,2,2.7.7.79,1.0
6305,DNN ESM1b,2,2.7.7.8,1.0
6306,DNN ESM1b,2,2.7.7.80,0.8749999999999999
6307,DNN ESM1b,2,2.7.7.81,0.7647058823529413
6308,DNN ESM1b,2,2.7.7.82,0.7142857142857142
6309,DNN ESM1b,2,2.7.7.84,1.0
6310,DNN ESM1b,2,2.7.7.85,1.0
6311,DNN ESM1b,2,2.7.7.87,1.0
6312,DNN ESM1b,2,2.7.7.89,1.0
6313,DNN ESM1b,2,2.7.7.9,1.0
6314,DNN ESM1b,2,2.7.8.11,0.9285714285714286
6315,DNN ESM1b,2,2.7.8.12,0.8333333333333333
6316,DNN ESM1b,2,2.7.8.13,1.0
6317,DNN ESM1b,2,2.7.8.15,0.896551724137931
6318,DNN ESM1b,2,2.7.8.20,0.8461538461538461
6319,DNN ESM1b,2,2.7.8.23,0.7586206896551724
6320,DNN ESM1b,2,2.7.8.24,0.923076923076923
6321,DNN ESM1b,2,2.7.8.26,1.0
6322,DNN ESM1b,2,2.7.8.28,1.0
6323,DNN ESM1b,2,2.7.8.29,1.0
6324,DNN ESM1b,2,2.7.8.31,0.8666666666666666
6325,DNN ESM1b,2,2.7.8.33,0.7857142857142857
6326,DNN ESM1b,2,2.7.8.35,0.8387096774193549
6327,DNN ESM1b,2,2.7.8.36,0.7500000000000001
6328,DNN ESM1b,2,2.7.8.37,1.0
6329,DNN ESM1b,2,2.7.8.39,0.8571428571428571
6330,DNN ESM1b,2,2.7.8.40,0.8000000000000002
6331,DNN ESM1b,2,2.7.8.41,0.8666666666666666
6332,DNN ESM1b,2,2.7.8.5,0.7200000000000001
6333,DNN ESM1b,2,2.7.8.6,0.5454545454545454
6334,DNN ESM1b,2,2.7.8.7,0.9798657718120806
6335,DNN ESM1b,2,2.7.8.8,0.8799999999999999
6336,DNN ESM1b,2,2.7.9.1,1.0
6337,DNN ESM1b,2,2.7.9.2,1.0
6338,DNN ESM1b,2,2.7.9.3,1.0
6339,DNN ESM1b,2,2.8.1.1,0.9523809523809523
6340,DNN ESM1b,2,2.8.1.10,1.0
6341,DNN ESM1b,2,2.8.1.12,1.0
6342,DNN ESM1b,2,2.8.1.13,1.0
6343,DNN ESM1b,2,2.8.1.14,1.0
6344,DNN ESM1b,2,2.8.1.2,0.9285714285714286
6345,DNN ESM1b,2,2.8.1.4,1.0
6346,DNN ESM1b,2,2.8.1.6,1.0
6347,DNN ESM1b,2,2.8.1.7,1.0
6348,DNN ESM1b,2,2.8.1.8,1.0
6349,DNN ESM1b,2,2.8.1.9,1.0
6350,DNN ESM1b,2,2.8.2.1,0.8888888888888888
6351,DNN ESM1b,2,2.8.2.20,0.9189189189189189
6352,DNN ESM1b,2,2.8.2.37,1.0
6353,DNN ESM1b,2,2.8.2.8,1.0
6354,DNN ESM1b,2,2.8.3.12,0.7692307692307692
6355,DNN ESM1b,2,2.8.3.15,0.4242424242424242
6356,DNN ESM1b,2,2.8.3.16,0.5581395348837209
6357,DNN ESM1b,2,2.8.3.17,0.6222222222222222
6358,DNN ESM1b,2,2.8.3.18,0.9090909090909091
6359,DNN ESM1b,2,2.8.3.19,0.39215686274509803
6360,DNN ESM1b,2,2.8.3.22,0.6842105263157895
6361,DNN ESM1b,2,2.8.3.5,0.8799999999999999
6362,DNN ESM1b,2,2.8.3.6,0.75
6363,DNN ESM1b,2,2.8.3.8,0.6666666666666667
6364,DNN ESM1b,2,2.8.3.9,0.8
6365,DNN ESM1b,2,2.8.4.1,0.9285714285714286
6366,DNN ESM1b,2,2.8.4.2,0.9032258064516129
6367,DNN ESM1b,2,2.8.4.3,0.993006993006993
6368,DNN ESM1b,2,2.8.4.4,1.0
6369,DNN ESM1b,2,2.8.4.5,0.9655172413793104
6370,DNN ESM1b,2,2.8.5.2,0.9795918367346939
6371,DNN ESM1b,2,2.9.1.1,1.0
6372,DNN ESM1b,2,2.9.1.2,0.88
6373,DNN ESM1b,2,2.9.1.3,1.0
6374,DNN ESM2 3B,2,2.1.1.10,0.9032258064516129
6375,DNN ESM2 3B,2,2.1.1.100,0.967741935483871
6376,DNN ESM2 3B,2,2.1.1.104,0.8148148148148148
6377,DNN ESM2 3B,2,2.1.1.107,0.967741935483871
6378,DNN ESM2 3B,2,2.1.1.11,0.9655172413793104
6379,DNN ESM2 3B,2,2.1.1.113,0.9333333333333333
6380,DNN ESM2 3B,2,2.1.1.12,0.9655172413793104
6381,DNN ESM2 3B,2,2.1.1.13,0.9655172413793104
6382,DNN ESM2 3B,2,2.1.1.130,0.896551724137931
6383,DNN ESM2 3B,2,2.1.1.131,0.8275862068965518
6384,DNN ESM2 3B,2,2.1.1.132,0.896551724137931
6385,DNN ESM2 3B,2,2.1.1.133,0.9333333333333333
6386,DNN ESM2 3B,2,2.1.1.137,0.7499999999999999
6387,DNN ESM2 3B,2,2.1.1.14,1.0
6388,DNN ESM2 3B,2,2.1.1.144,1.0
6389,DNN ESM2 3B,2,2.1.1.148,1.0
6390,DNN ESM2 3B,2,2.1.1.151,0.9285714285714286
6391,DNN ESM2 3B,2,2.1.1.152,1.0
6392,DNN ESM2 3B,2,2.1.1.156,0.6857142857142857
6393,DNN ESM2 3B,2,2.1.1.157,0.7200000000000001
6394,DNN ESM2 3B,2,2.1.1.163,0.9600000000000001
6395,DNN ESM2 3B,2,2.1.1.164,0.64
6396,DNN ESM2 3B,2,2.1.1.166,1.0
6397,DNN ESM2 3B,2,2.1.1.17,0.9285714285714286
6398,DNN ESM2 3B,2,2.1.1.170,0.96875
6399,DNN ESM2 3B,2,2.1.1.171,0.9333333333333333
6400,DNN ESM2 3B,2,2.1.1.172,0.967741935483871
6401,DNN ESM2 3B,2,2.1.1.173,0.967741935483871
6402,DNN ESM2 3B,2,2.1.1.174,1.0
6403,DNN ESM2 3B,2,2.1.1.176,1.0
6404,DNN ESM2 3B,2,2.1.1.177,1.0
6405,DNN ESM2 3B,2,2.1.1.178,1.0
6406,DNN ESM2 3B,2,2.1.1.179,0.9655172413793104
6407,DNN ESM2 3B,2,2.1.1.181,1.0
6408,DNN ESM2 3B,2,2.1.1.182,1.0
6409,DNN ESM2 3B,2,2.1.1.184,0.8125
6410,DNN ESM2 3B,2,2.1.1.185,0.9032258064516129
6411,DNN ESM2 3B,2,2.1.1.186,1.0
6412,DNN ESM2 3B,2,2.1.1.187,0.8571428571428571
6413,DNN ESM2 3B,2,2.1.1.189,0.8484848484848485
6414,DNN ESM2 3B,2,2.1.1.190,1.0
6415,DNN ESM2 3B,2,2.1.1.191,0.9655172413793104
6416,DNN ESM2 3B,2,2.1.1.192,0.9902912621359222
6417,DNN ESM2 3B,2,2.1.1.193,1.0
6418,DNN ESM2 3B,2,2.1.1.195,1.0
6419,DNN ESM2 3B,2,2.1.1.196,0.9655172413793104
6420,DNN ESM2 3B,2,2.1.1.197,1.0
6421,DNN ESM2 3B,2,2.1.1.198,1.0
6422,DNN ESM2 3B,2,2.1.1.199,0.9932885906040269
6423,DNN ESM2 3B,2,2.1.1.20,0.9655172413793104
6424,DNN ESM2 3B,2,2.1.1.200,0.9090909090909091
6425,DNN ESM2 3B,2,2.1.1.201,0.967741935483871
6426,DNN ESM2 3B,2,2.1.1.203,0.9655172413793104
6427,DNN ESM2 3B,2,2.1.1.204,1.0
6428,DNN ESM2 3B,2,2.1.1.205,1.0
6429,DNN ESM2 3B,2,2.1.1.206,1.0
6430,DNN ESM2 3B,2,2.1.1.207,1.0
6431,DNN ESM2 3B,2,2.1.1.208,0.9333333333333333
6432,DNN ESM2 3B,2,2.1.1.210,1.0
6433,DNN ESM2 3B,2,2.1.1.211,1.0
6434,DNN ESM2 3B,2,2.1.1.213,1.0
6435,DNN ESM2 3B,2,2.1.1.216,0.8571428571428571
6436,DNN ESM2 3B,2,2.1.1.217,0.9032258064516129
6437,DNN ESM2 3B,2,2.1.1.22,0.9655172413793104
6438,DNN ESM2 3B,2,2.1.1.220,0.967741935483871
6439,DNN ESM2 3B,2,2.1.1.221,0.9655172413793104
6440,DNN ESM2 3B,2,2.1.1.222,1.0
6441,DNN ESM2 3B,2,2.1.1.223,1.0
6442,DNN ESM2 3B,2,2.1.1.225,1.0
6443,DNN ESM2 3B,2,2.1.1.226,0.967741935483871
6444,DNN ESM2 3B,2,2.1.1.228,0.9833333333333333
6445,DNN ESM2 3B,2,2.1.1.229,0.967741935483871
6446,DNN ESM2 3B,2,2.1.1.233,1.0
6447,DNN ESM2 3B,2,2.1.1.234,0.5384615384615385
6448,DNN ESM2 3B,2,2.1.1.242,1.0
6449,DNN ESM2 3B,2,2.1.1.245,0.9655172413793104
6450,DNN ESM2 3B,2,2.1.1.248,1.0
6451,DNN ESM2 3B,2,2.1.1.250,1.0
6452,DNN ESM2 3B,2,2.1.1.257,1.0
6453,DNN ESM2 3B,2,2.1.1.258,1.0
6454,DNN ESM2 3B,2,2.1.1.264,0.967741935483871
6455,DNN ESM2 3B,2,2.1.1.265,0.7857142857142856
6456,DNN ESM2 3B,2,2.1.1.266,1.0
6457,DNN ESM2 3B,2,2.1.1.271,0.8000000000000002
6458,DNN ESM2 3B,2,2.1.1.282,0.9655172413793104
6459,DNN ESM2 3B,2,2.1.1.289,0.9090909090909091
6460,DNN ESM2 3B,2,2.1.1.296,0.9375
6461,DNN ESM2 3B,2,2.1.1.297,0.967741935483871
6462,DNN ESM2 3B,2,2.1.1.298,1.0
6463,DNN ESM2 3B,2,2.1.1.314,1.0
6464,DNN ESM2 3B,2,2.1.1.319,0.9032258064516129
6465,DNN ESM2 3B,2,2.1.1.320,0.9655172413793104
6466,DNN ESM2 3B,2,2.1.1.321,0.9333333333333333
6467,DNN ESM2 3B,2,2.1.1.329,1.0
6468,DNN ESM2 3B,2,2.1.1.33,1.0
6469,DNN ESM2 3B,2,2.1.1.334,1.0
6470,DNN ESM2 3B,2,2.1.1.34,0.9655172413793104
6471,DNN ESM2 3B,2,2.1.1.35,0.967741935483871
6472,DNN ESM2 3B,2,2.1.1.354,0.846153846153846
6473,DNN ESM2 3B,2,2.1.1.355,0.9333333333333333
6474,DNN ESM2 3B,2,2.1.1.356,0.967741935483871
6475,DNN ESM2 3B,2,2.1.1.359,1.0
6476,DNN ESM2 3B,2,2.1.1.360,0.9285714285714286
6477,DNN ESM2 3B,2,2.1.1.361,0.9285714285714286
6478,DNN ESM2 3B,2,2.1.1.362,1.0
6479,DNN ESM2 3B,2,2.1.1.364,0.896551724137931
6480,DNN ESM2 3B,2,2.1.1.37,1.0
6481,DNN ESM2 3B,2,2.1.1.372,1.0
6482,DNN ESM2 3B,2,2.1.1.41,0.8000000000000002
6483,DNN ESM2 3B,2,2.1.1.44,0.9032258064516129
6484,DNN ESM2 3B,2,2.1.1.45,1.0
6485,DNN ESM2 3B,2,2.1.1.5,0.967741935483871
6486,DNN ESM2 3B,2,2.1.1.56,0.7500000000000001
6487,DNN ESM2 3B,2,2.1.1.57,0.6486486486486486
6488,DNN ESM2 3B,2,2.1.1.6,0.9285714285714286
6489,DNN ESM2 3B,2,2.1.1.60,1.0
6490,DNN ESM2 3B,2,2.1.1.61,1.0
6491,DNN ESM2 3B,2,2.1.1.63,1.0
6492,DNN ESM2 3B,2,2.1.1.64,1.0
6493,DNN ESM2 3B,2,2.1.1.67,1.0
6494,DNN ESM2 3B,2,2.1.1.71,1.0
6495,DNN ESM2 3B,2,2.1.1.72,0.9333333333333333
6496,DNN ESM2 3B,2,2.1.1.74,1.0
6497,DNN ESM2 3B,2,2.1.1.77,1.0
6498,DNN ESM2 3B,2,2.1.1.79,0.8666666666666667
6499,DNN ESM2 3B,2,2.1.1.8,0.896551724137931
6500,DNN ESM2 3B,2,2.1.1.80,1.0
6501,DNN ESM2 3B,2,2.1.1.85,0.9655172413793104
6502,DNN ESM2 3B,2,2.1.1.86,1.0
6503,DNN ESM2 3B,2,2.1.1.98,1.0
6504,DNN ESM2 3B,2,2.1.2.1,1.0
6505,DNN ESM2 3B,2,2.1.2.10,1.0
6506,DNN ESM2 3B,2,2.1.2.11,1.0
6507,DNN ESM2 3B,2,2.1.2.2,1.0
6508,DNN ESM2 3B,2,2.1.2.3,1.0
6509,DNN ESM2 3B,2,2.1.2.5,1.0
6510,DNN ESM2 3B,2,2.1.2.7,1.0
6511,DNN ESM2 3B,2,2.1.2.9,1.0
6512,DNN ESM2 3B,2,2.1.3.1,0.56
6513,DNN ESM2 3B,2,2.1.3.11,1.0
6514,DNN ESM2 3B,2,2.1.3.12,0.896551724137931
6515,DNN ESM2 3B,2,2.1.3.15,0.9874476987447698
6516,DNN ESM2 3B,2,2.1.3.2,1.0
6517,DNN ESM2 3B,2,2.1.3.3,1.0
6518,DNN ESM2 3B,2,2.1.3.6,1.0
6519,DNN ESM2 3B,2,2.1.3.9,0.9285714285714286
6520,DNN ESM2 3B,2,2.1.4.1,0.923076923076923
6521,DNN ESM2 3B,2,2.10.1.1,1.0
6522,DNN ESM2 3B,2,2.2.1.1,0.923076923076923
6523,DNN ESM2 3B,2,2.2.1.10,1.0
6524,DNN ESM2 3B,2,2.2.1.2,1.0
6525,DNN ESM2 3B,2,2.2.1.6,0.923076923076923
6526,DNN ESM2 3B,2,2.2.1.7,1.0
6527,DNN ESM2 3B,2,2.2.1.9,1.0
6528,DNN ESM2 3B,2,2.3.1.1,0.9927007299270074
6529,DNN ESM2 3B,2,2.3.1.101,0.962962962962963
6530,DNN ESM2 3B,2,2.3.1.102,0.9333333333333333
6531,DNN ESM2 3B,2,2.3.1.108,1.0
6532,DNN ESM2 3B,2,2.3.1.109,0.962962962962963
6533,DNN ESM2 3B,2,2.3.1.111,0.64
6534,DNN ESM2 3B,2,2.3.1.117,0.9876543209876543
6535,DNN ESM2 3B,2,2.3.1.118,0.9090909090909091
6536,DNN ESM2 3B,2,2.3.1.12,0.8148148148148148
6537,DNN ESM2 3B,2,2.3.1.122,0.9655172413793104
6538,DNN ESM2 3B,2,2.3.1.129,1.0
6539,DNN ESM2 3B,2,2.3.1.133,0.7200000000000001
6540,DNN ESM2 3B,2,2.3.1.15,0.8767123287671234
6541,DNN ESM2 3B,2,2.3.1.157,1.0
6542,DNN ESM2 3B,2,2.3.1.158,0.6153846153846153
6543,DNN ESM2 3B,2,2.3.1.16,0.9811320754716981
6544,DNN ESM2 3B,2,2.3.1.168,0.8148148148148148
6545,DNN ESM2 3B,2,2.3.1.169,1.0
6546,DNN ESM2 3B,2,2.3.1.174,0.923076923076923
6547,DNN ESM2 3B,2,2.3.1.176,1.0
6548,DNN ESM2 3B,2,2.3.1.178,1.0
6549,DNN ESM2 3B,2,2.3.1.179,0.9333333333333333
6550,DNN ESM2 3B,2,2.3.1.18,0.4615384615384615
6551,DNN ESM2 3B,2,2.3.1.180,1.0
6552,DNN ESM2 3B,2,2.3.1.181,1.0
6553,DNN ESM2 3B,2,2.3.1.183,0.962962962962963
6554,DNN ESM2 3B,2,2.3.1.184,0.9655172413793104
6555,DNN ESM2 3B,2,2.3.1.189,1.0
6556,DNN ESM2 3B,2,2.3.1.19,1.0
6557,DNN ESM2 3B,2,2.3.1.191,1.0
6558,DNN ESM2 3B,2,2.3.1.193,1.0
6559,DNN ESM2 3B,2,2.3.1.197,0.8125
6560,DNN ESM2 3B,2,2.3.1.199,0.9600000000000001
6561,DNN ESM2 3B,2,2.3.1.20,0.9333333333333333
6562,DNN ESM2 3B,2,2.3.1.201,0.923076923076923
6563,DNN ESM2 3B,2,2.3.1.202,0.9333333333333333
6564,DNN ESM2 3B,2,2.3.1.203,0.962962962962963
6565,DNN ESM2 3B,2,2.3.1.204,1.0
6566,DNN ESM2 3B,2,2.3.1.21,1.0
6567,DNN ESM2 3B,2,2.3.1.210,0.888888888888889
6568,DNN ESM2 3B,2,2.3.1.222,1.0
6569,DNN ESM2 3B,2,2.3.1.225,0.9929078014184397
6570,DNN ESM2 3B,2,2.3.1.234,1.0
6571,DNN ESM2 3B,2,2.3.1.241,0.8571428571428571
6572,DNN ESM2 3B,2,2.3.1.242,0.9032258064516129
6573,DNN ESM2 3B,2,2.3.1.243,1.0
6574,DNN ESM2 3B,2,2.3.1.245,1.0
6575,DNN ESM2 3B,2,2.3.1.247,0.9655172413793104
6576,DNN ESM2 3B,2,2.3.1.251,1.0
6577,DNN ESM2 3B,2,2.3.1.255,0.8461538461538461
6578,DNN ESM2 3B,2,2.3.1.257,1.0
6579,DNN ESM2 3B,2,2.3.1.266,0.896551724137931
6580,DNN ESM2 3B,2,2.3.1.267,0.75
6581,DNN ESM2 3B,2,2.3.1.269,1.0
6582,DNN ESM2 3B,2,2.3.1.274,1.0
6583,DNN ESM2 3B,2,2.3.1.275,0.9948186528497409
6584,DNN ESM2 3B,2,2.3.1.28,0.9333333333333333
6585,DNN ESM2 3B,2,2.3.1.282,1.0
6586,DNN ESM2 3B,2,2.3.1.286,0.9909909909909909
6587,DNN ESM2 3B,2,2.3.1.29,0.923076923076923
6588,DNN ESM2 3B,2,2.3.1.30,0.896551724137931
6589,DNN ESM2 3B,2,2.3.1.31,0.9824561403508771
6590,DNN ESM2 3B,2,2.3.1.35,1.0
6591,DNN ESM2 3B,2,2.3.1.37,1.0
6592,DNN ESM2 3B,2,2.3.1.39,0.967741935483871
6593,DNN ESM2 3B,2,2.3.1.4,0.9285714285714286
6594,DNN ESM2 3B,2,2.3.1.41,0.9375
6595,DNN ESM2 3B,2,2.3.1.42,1.0
6596,DNN ESM2 3B,2,2.3.1.43,0.9285714285714286
6597,DNN ESM2 3B,2,2.3.1.46,0.9411764705882353
6598,DNN ESM2 3B,2,2.3.1.47,0.9787234042553191
6599,DNN ESM2 3B,2,2.3.1.48,0.9523809523809523
6600,DNN ESM2 3B,2,2.3.1.5,0.8275862068965518
6601,DNN ESM2 3B,2,2.3.1.50,0.896551724137931
6602,DNN ESM2 3B,2,2.3.1.51,0.8571428571428572
6603,DNN ESM2 3B,2,2.3.1.54,0.9285714285714286
6604,DNN ESM2 3B,2,2.3.1.57,0.689655172413793
6605,DNN ESM2 3B,2,2.3.1.61,0.8571428571428571
6606,DNN ESM2 3B,2,2.3.1.74,0.8235294117647058
6607,DNN ESM2 3B,2,2.3.1.75,0.8
6608,DNN ESM2 3B,2,2.3.1.79,0.5454545454545454
6609,DNN ESM2 3B,2,2.3.1.8,0.967741935483871
6610,DNN ESM2 3B,2,2.3.1.81,0.967741935483871
6611,DNN ESM2 3B,2,2.3.1.82,0.896551724137931
6612,DNN ESM2 3B,2,2.3.1.85,0.6956521739130435
6613,DNN ESM2 3B,2,2.3.1.86,0.5925925925925927
6614,DNN ESM2 3B,2,2.3.1.89,1.0
6615,DNN ESM2 3B,2,2.3.1.9,0.8571428571428571
6616,DNN ESM2 3B,2,2.3.1.94,0.5454545454545454
6617,DNN ESM2 3B,2,2.3.1.97,1.0
6618,DNN ESM2 3B,2,2.3.2.13,0.967741935483871
6619,DNN ESM2 3B,2,2.3.2.15,1.0
6620,DNN ESM2 3B,2,2.3.2.16,0.9655172413793104
6621,DNN ESM2 3B,2,2.3.2.17,1.0
6622,DNN ESM2 3B,2,2.3.2.2,0.6923076923076923
6623,DNN ESM2 3B,2,2.3.2.23,0.958904109589041
6624,DNN ESM2 3B,2,2.3.2.26,0.9565217391304348
6625,DNN ESM2 3B,2,2.3.2.27,0.9778534923339012
6626,DNN ESM2 3B,2,2.3.2.29,0.9803921568627451
6627,DNN ESM2 3B,2,2.3.2.3,1.0
6628,DNN ESM2 3B,2,2.3.2.31,1.0
6629,DNN ESM2 3B,2,2.3.2.33,1.0
6630,DNN ESM2 3B,2,2.3.2.5,1.0
6631,DNN ESM2 3B,2,2.3.2.6,1.0
6632,DNN ESM2 3B,2,2.3.2.8,0.888888888888889
6633,DNN ESM2 3B,2,2.3.3.1,0.6896551724137931
6634,DNN ESM2 3B,2,2.3.3.10,0.9230769230769231
6635,DNN ESM2 3B,2,2.3.3.13,0.9818181818181818
6636,DNN ESM2 3B,2,2.3.3.14,0.972972972972973
6637,DNN ESM2 3B,2,2.3.3.15,0.972972972972973
6638,DNN ESM2 3B,2,2.3.3.16,0.9767441860465117
6639,DNN ESM2 3B,2,2.3.3.21,1.0
6640,DNN ESM2 3B,2,2.3.3.5,0.9500000000000001
6641,DNN ESM2 3B,2,2.3.3.8,1.0
6642,DNN ESM2 3B,2,2.3.3.9,0.9142857142857143
6643,DNN ESM2 3B,2,2.4.1.1,0.9714285714285714
6644,DNN ESM2 3B,2,2.4.1.10,0.7586206896551724
6645,DNN ESM2 3B,2,2.4.1.101,0.8947368421052632
6646,DNN ESM2 3B,2,2.4.1.109,1.0
6647,DNN ESM2 3B,2,2.4.1.11,0.8275862068965518
6648,DNN ESM2 3B,2,2.4.1.115,0.5217391304347825
6649,DNN ESM2 3B,2,2.4.1.117,1.0
6650,DNN ESM2 3B,2,2.4.1.12,0.9142857142857143
6651,DNN ESM2 3B,2,2.4.1.122,1.0
6652,DNN ESM2 3B,2,2.4.1.129,1.0
6653,DNN ESM2 3B,2,2.4.1.13,0.9714285714285714
6654,DNN ESM2 3B,2,2.4.1.131,1.0
6655,DNN ESM2 3B,2,2.4.1.135,0.9714285714285714
6656,DNN ESM2 3B,2,2.4.1.14,1.0
6657,DNN ESM2 3B,2,2.4.1.141,0.9142857142857143
6658,DNN ESM2 3B,2,2.4.1.142,1.0
6659,DNN ESM2 3B,2,2.4.1.143,0.9375
6660,DNN ESM2 3B,2,2.4.1.15,0.8695652173913044
6661,DNN ESM2 3B,2,2.4.1.152,1.0
6662,DNN ESM2 3B,2,2.4.1.155,0.9411764705882353
6663,DNN ESM2 3B,2,2.4.1.16,1.0
6664,DNN ESM2 3B,2,2.4.1.17,0.9803921568627451
6665,DNN ESM2 3B,2,2.4.1.173,1.0
6666,DNN ESM2 3B,2,2.4.1.18,0.9888888888888888
6667,DNN ESM2 3B,2,2.4.1.180,0.9090909090909091
6668,DNN ESM2 3B,2,2.4.1.182,1.0
6669,DNN ESM2 3B,2,2.4.1.183,1.0
6670,DNN ESM2 3B,2,2.4.1.187,0.9032258064516129
6671,DNN ESM2 3B,2,2.4.1.198,0.888888888888889
6672,DNN ESM2 3B,2,2.4.1.20,0.8333333333333334
6673,DNN ESM2 3B,2,2.4.1.207,1.0
6674,DNN ESM2 3B,2,2.4.1.21,0.9846153846153847
6675,DNN ESM2 3B,2,2.4.1.211,0.9142857142857143
6676,DNN ESM2 3B,2,2.4.1.212,0.6857142857142857
6677,DNN ESM2 3B,2,2.4.1.213,0.9714285714285714
6678,DNN ESM2 3B,2,2.4.1.217,0.9333333333333333
6679,DNN ESM2 3B,2,2.4.1.221,0.8666666666666666
6680,DNN ESM2 3B,2,2.4.1.222,1.0
6681,DNN ESM2 3B,2,2.4.1.227,1.0
6682,DNN ESM2 3B,2,2.4.1.230,0.5294117647058824
6683,DNN ESM2 3B,2,2.4.1.241,0.9714285714285714
6684,DNN ESM2 3B,2,2.4.1.244,1.0
6685,DNN ESM2 3B,2,2.4.1.245,0.7741935483870969
6686,DNN ESM2 3B,2,2.4.1.246,0.56
6687,DNN ESM2 3B,2,2.4.1.25,0.9268292682926829
6688,DNN ESM2 3B,2,2.4.1.250,0.9666666666666667
6689,DNN ESM2 3B,2,2.4.1.255,0.9696969696969697
6690,DNN ESM2 3B,2,2.4.1.256,1.0
6691,DNN ESM2 3B,2,2.4.1.258,0.9714285714285714
6692,DNN ESM2 3B,2,2.4.1.266,0.9444444444444444
6693,DNN ESM2 3B,2,2.4.1.267,0.9375
6694,DNN ESM2 3B,2,2.4.1.280,0.7999999999999999
6695,DNN ESM2 3B,2,2.4.1.281,0.967741935483871
6696,DNN ESM2 3B,2,2.4.1.284,0.41379310344827586
6697,DNN ESM2 3B,2,2.4.1.287,0.972972972972973
6698,DNN ESM2 3B,2,2.4.1.288,1.0
6699,DNN ESM2 3B,2,2.4.1.289,0.9090909090909091
6700,DNN ESM2 3B,2,2.4.1.290,0.742857142857143
6701,DNN ESM2 3B,2,2.4.1.291,0.5
6702,DNN ESM2 3B,2,2.4.1.292,0.6875
6703,DNN ESM2 3B,2,2.4.1.293,0.3448275862068966
6704,DNN ESM2 3B,2,2.4.1.301,0.5
6705,DNN ESM2 3B,2,2.4.1.305,0.6666666666666666
6706,DNN ESM2 3B,2,2.4.1.315,0.9714285714285714
6707,DNN ESM2 3B,2,2.4.1.325,1.0
6708,DNN ESM2 3B,2,2.4.1.329,0.7999999999999999
6709,DNN ESM2 3B,2,2.4.1.34,1.0
6710,DNN ESM2 3B,2,2.4.1.345,0.42857142857142855
6711,DNN ESM2 3B,2,2.4.1.347,0.9545454545454545
6712,DNN ESM2 3B,2,2.4.1.4,1.0
6713,DNN ESM2 3B,2,2.4.1.41,0.9666666666666666
6714,DNN ESM2 3B,2,2.4.1.46,0.9655172413793104
6715,DNN ESM2 3B,2,2.4.1.5,0.9268292682926829
6716,DNN ESM2 3B,2,2.4.1.52,0.5806451612903226
6717,DNN ESM2 3B,2,2.4.1.54,0.7741935483870968
