,Model,Level,EC,F1 score
506,DeepEC CNN3,1,1.2.1,0.9212430821626224
507,DeepEC CNN3,1,1.2.3,0.8395061728395062
508,DeepEC CNN3,1,1.2.4,0.7733333333333334
509,DeepEC CNN3,1,1.2.5,0.4929577464788732
510,DeepEC CNN3,1,1.2.7,0.5768025078369905
511,DeepEC CNN3,1,1.2.98,0.5641025641025641
512,DeepEC CNN3,1,1.2.99,0.6451612903225806
513,DeepEC CNN3,1,1.20.4,0.8376068376068375
514,DeepEC CNN3,1,1.20.9,0.7647058823529412
515,DeepEC CNN3,1,1.21.1,0.8148148148148148
516,DeepEC CNN3,1,1.21.4,0.7674418604651163
517,DeepEC CNN3,1,1.21.98,0.8702290076335878
518,DeepEC CNN3,1,1.3.1,0.7176406335335882
519,DeepEC CNN3,1,1.3.3,0.6910112359550561
520,DeepEC CNN3,1,1.3.5,0.8641304347826088
521,DeepEC CNN3,1,1.3.7,0.8256410256410257
522,DeepEC CNN3,1,1.3.8,0.6726190476190477
523,DeepEC CNN3,1,1.3.98,0.7027027027027027
524,DeepEC CNN3,1,1.3.99,0.5920398009950248
525,DeepEC CNN3,1,1.4.1,0.7443478260869566
526,DeepEC CNN3,1,1.4.3,0.6869918699186992
527,DeepEC CNN3,1,1.4.4,0.9516728624535317
528,DeepEC CNN3,1,1.4.7,0.5555555555555556
529,DeepEC CNN3,1,1.4.9,0.8148148148148148
530,DeepEC CNN3,1,1.4.99,0.7142857142857142
531,DeepEC CNN3,1,1.5.1,0.7423664122137403
532,DeepEC CNN3,1,1.5.3,0.4183006535947713
533,DeepEC CNN3,1,1.5.5,0.6458333333333334
534,DeepEC CNN3,1,1.5.8,0.7500000000000001
535,DeepEC CNN3,1,1.5.98,0.8333333333333333
536,DeepEC CNN3,1,1.5.99,0.5813953488372093
537,DeepEC CNN3,1,1.6.1,0.9333333333333333
538,DeepEC CNN3,1,1.6.2,0.8474576271186439
539,DeepEC CNN3,1,1.6.3,0.7529411764705882
540,DeepEC CNN3,1,1.6.5,0.7955390334572491
541,DeepEC CNN3,1,1.6.99,0.6470588235294117
542,DeepEC CNN3,1,1.7.1,0.8640776699029127
543,DeepEC CNN3,1,1.7.2,0.7380952380952381
544,DeepEC CNN3,1,1.7.3,0.5217391304347826
545,DeepEC CNN3,1,1.7.5,0.7200000000000001
546,DeepEC CNN3,1,1.7.7,0.6086956521739131
547,DeepEC CNN3,1,1.7.99,0.9285714285714286
548,DeepEC CNN3,1,1.8.1,0.814498933901919
549,DeepEC CNN3,1,1.8.2,0.6422018348623852
550,DeepEC CNN3,1,1.8.3,0.5920000000000001
551,DeepEC CNN3,1,1.8.4,0.883248730964467
552,DeepEC CNN3,1,1.8.5,0.4366197183098592
553,DeepEC CNN3,1,1.8.7,0.7294117647058823
554,DeepEC CNN3,1,1.8.98,0.7228915662650601
555,DeepEC CNN3,1,1.8.99,0.7954545454545455
556,DeepEC CNN3,1,1.9.6,1.0
557,DeepEC CNN3,1,1.97.1,0.7599999999999999
558,Models ensemble,1,1.1.1,0.9702276707530648
559,Models ensemble,1,1.1.2,0.8160919540229884
560,Models ensemble,1,1.1.3,0.9010526315789473
561,Models ensemble,1,1.1.5,0.9010238907849829
562,Models ensemble,1,1.1.9,0.7755102040816326
563,Models ensemble,1,1.1.98,0.8314606741573033
564,Models ensemble,1,1.1.99,0.8578088578088577
565,Models ensemble,1,1.10.3,0.9523809523809523
566,Models ensemble,1,1.11.1,0.9301260022909508
567,Models ensemble,1,1.11.2,0.9243697478991596
568,Models ensemble,1,1.12.1,0.8615384615384615
569,Models ensemble,1,1.12.2,0.8000000000000002
570,Models ensemble,1,1.12.5,0.896551724137931
571,Models ensemble,1,1.12.7,0.7692307692307692
572,Models ensemble,1,1.12.98,0.8571428571428572
573,Models ensemble,1,1.12.99,0.8181818181818181
574,Models ensemble,1,1.13.11,0.9769291964996022
575,Models ensemble,1,1.13.12,0.8868778280542986
576,Models ensemble,1,1.13.99,0.896551724137931
577,Models ensemble,1,1.14.11,0.9516129032258064
578,Models ensemble,1,1.14.12,0.9315068493150686
579,Models ensemble,1,1.14.13,0.9298369950389795
580,Models ensemble,1,1.14.14,0.8746298124383021
581,Models ensemble,1,1.14.15,0.9094736842105263
582,Models ensemble,1,1.14.16,0.9763779527559054
583,Models ensemble,1,1.14.17,0.975609756097561
584,Models ensemble,1,1.14.18,0.8987341772151898
585,Models ensemble,1,1.14.19,0.949748743718593
586,Models ensemble,1,1.14.20,0.6470588235294117
587,Models ensemble,1,1.14.99,0.8976377952755906
588,Models ensemble,1,1.15.1,0.975609756097561
589,Models ensemble,1,1.16.1,0.9661016949152543
590,Models ensemble,1,1.16.3,0.962962962962963
591,Models ensemble,1,1.17.1,0.8457711442786069
592,Models ensemble,1,1.17.2,0.8125
593,Models ensemble,1,1.17.4,0.9272727272727272
594,Models ensemble,1,1.17.5,0.7555555555555555
595,Models ensemble,1,1.17.7,1.0
596,Models ensemble,1,1.17.99,1.0
597,Models ensemble,1,1.18.1,0.9481481481481482
598,Models ensemble,1,1.18.6,0.9500000000000001
599,Models ensemble,1,1.2.1,0.980441115272576
600,Models ensemble,1,1.2.3,0.9411764705882353
601,Models ensemble,1,1.2.4,0.9818181818181818
602,Models ensemble,1,1.2.5,0.7424242424242424
603,Models ensemble,1,1.2.7,0.941860465116279
604,Models ensemble,1,1.2.98,0.761904761904762
605,Models ensemble,1,1.2.99,0.7551020408163265
606,Models ensemble,1,1.20.4,0.9473684210526316
607,Models ensemble,1,1.20.9,0.9444444444444444
608,Models ensemble,1,1.21.1,0.9090909090909091
609,Models ensemble,1,1.21.4,0.9791666666666666
610,Models ensemble,1,1.21.98,0.991869918699187
611,Models ensemble,1,1.3.1,0.9277777777777778
612,Models ensemble,1,1.3.3,0.9333333333333333
613,Models ensemble,1,1.3.5,0.9536082474226806
614,Models ensemble,1,1.3.7,0.9692307692307692
615,Models ensemble,1,1.3.8,0.8468468468468469
616,Models ensemble,1,1.3.98,0.9027777777777779
617,Models ensemble,1,1.3.99,0.8359550561797753
618,Models ensemble,1,1.4.1,0.9498207885304659
619,Models ensemble,1,1.4.3,0.9467455621301775
620,Models ensemble,1,1.4.4,1.0
621,Models ensemble,1,1.4.7,0.6842105263157895
622,Models ensemble,1,1.4.9,0.983050847457627
623,Models ensemble,1,1.4.99,0.912
624,Models ensemble,1,1.5.1,0.9595872742906277
625,Models ensemble,1,1.5.3,0.8098159509202455
626,Models ensemble,1,1.5.5,0.98989898989899
627,Models ensemble,1,1.5.8,0.8217054263565892
628,Models ensemble,1,1.5.98,0.9855072463768115
629,Models ensemble,1,1.5.99,0.8043478260869564
630,Models ensemble,1,1.6.1,0.9333333333333333
631,Models ensemble,1,1.6.2,0.9734513274336283
632,Models ensemble,1,1.6.3,0.9278350515463919
633,Models ensemble,1,1.6.5,0.9051094890510949
634,Models ensemble,1,1.6.99,0.8333333333333334
635,Models ensemble,1,1.7.1,0.9666666666666667
636,Models ensemble,1,1.7.2,0.9456521739130436
637,Models ensemble,1,1.7.3,0.9696969696969697
638,Models ensemble,1,1.7.5,0.8
639,Models ensemble,1,1.7.7,0.8510638297872342
640,Models ensemble,1,1.7.99,1.0
641,Models ensemble,1,1.8.1,0.9350104821802935
642,Models ensemble,1,1.8.2,0.8761904761904761
643,Models ensemble,1,1.8.3,0.9852941176470589
644,Models ensemble,1,1.8.4,0.9811320754716982
645,Models ensemble,1,1.8.5,0.8712871287128714
646,Models ensemble,1,1.8.7,0.923076923076923
647,Models ensemble,1,1.8.98,0.9532710280373831
648,Models ensemble,1,1.8.99,0.9473684210526316
649,Models ensemble,1,1.9.6,1.0
650,Models ensemble,1,1.97.1,0.9747899159663865
651,Models + BLASTp,1,1.1.1,0.9736031086694359
652,Models + BLASTp,1,1.1.2,0.8248587570621468
653,Models + BLASTp,1,1.1.3,0.9049586776859504
654,Models + BLASTp,1,1.1.5,0.9337748344370861
655,Models + BLASTp,1,1.1.9,0.7755102040816326
656,Models + BLASTp,1,1.1.98,0.8222222222222222
657,Models + BLASTp,1,1.1.99,0.8680089485458612
658,Models + BLASTp,1,1.10.3,0.9647058823529412
659,Models + BLASTp,1,1.11.1,0.9389140271493213
660,Models + BLASTp,1,1.11.2,0.9508196721311476
661,Models + BLASTp,1,1.12.1,0.8529411764705883
662,Models + BLASTp,1,1.12.2,0.8000000000000002
663,Models + BLASTp,1,1.12.5,0.8666666666666667
664,Models + BLASTp,1,1.12.7,0.8148148148148148
665,Models + BLASTp,1,1.12.98,0.9038461538461539
666,Models + BLASTp,1,1.12.99,0.8936170212765958
667,Models + BLASTp,1,1.13.11,0.9793977812995246
668,Models + BLASTp,1,1.13.12,0.9026548672566371
669,Models + BLASTp,1,1.13.99,0.9333333333333333
670,Models + BLASTp,1,1.14.11,0.9528888888888888
671,Models + BLASTp,1,1.14.12,0.9272237196765498
672,Models + BLASTp,1,1.14.13,0.9300699300699301
673,Models + BLASTp,1,1.14.14,0.8745173745173745
674,Models + BLASTp,1,1.14.15,0.9083333333333333
675,Models + BLASTp,1,1.14.16,0.9763779527559054
676,Models + BLASTp,1,1.14.17,0.975609756097561
677,Models + BLASTp,1,1.14.18,0.8930817610062893
678,Models + BLASTp,1,1.14.19,0.9504950495049505
679,Models + BLASTp,1,1.14.20,0.75
680,Models + BLASTp,1,1.14.99,0.9183673469387756
681,Models + BLASTp,1,1.15.1,0.9838709677419354
682,Models + BLASTp,1,1.16.1,0.9661016949152543
683,Models + BLASTp,1,1.16.3,0.962962962962963
684,Models + BLASTp,1,1.17.1,0.8584905660377359
685,Models + BLASTp,1,1.17.2,0.8125
686,Models + BLASTp,1,1.17.4,0.9380530973451328
687,Models + BLASTp,1,1.17.5,0.7659574468085107
688,Models + BLASTp,1,1.17.7,1.0
689,Models + BLASTp,1,1.17.99,1.0
690,Models + BLASTp,1,1.18.1,0.9558823529411765
691,Models + BLASTp,1,1.18.6,0.975609756097561
692,Models + BLASTp,1,1.2.1,0.9792703150912107
693,Models + BLASTp,1,1.2.3,0.9302325581395349
694,Models + BLASTp,1,1.2.4,0.9818181818181818
695,Models + BLASTp,1,1.2.5,0.7368421052631579
696,Models + BLASTp,1,1.2.7,0.9479768786127167
697,Models + BLASTp,1,1.2.98,0.7906976744186047
698,Models + BLASTp,1,1.2.99,0.7766990291262136
699,Models + BLASTp,1,1.20.4,0.9655172413793103
700,Models + BLASTp,1,1.20.9,0.9444444444444444
701,Models + BLASTp,1,1.21.1,0.9090909090909091
702,Models + BLASTp,1,1.21.4,0.9896907216494846
703,Models + BLASTp,1,1.21.98,0.991869918699187
704,Models + BLASTp,1,1.3.1,0.9305631492618918
705,Models + BLASTp,1,1.3.3,0.9397590361445783
706,Models + BLASTp,1,1.3.5,0.9540816326530611
707,Models + BLASTp,1,1.3.7,0.9772151898734177
708,Models + BLASTp,1,1.3.8,0.8538011695906432
709,Models + BLASTp,1,1.3.98,0.918918918918919
710,Models + BLASTp,1,1.3.99,0.8425720620842573
711,Models + BLASTp,1,1.4.1,0.9572953736654805
712,Models + BLASTp,1,1.4.3,0.9430255402750491
713,Models + BLASTp,1,1.4.4,1.0
714,Models + BLASTp,1,1.4.7,0.8181818181818182
715,Models + BLASTp,1,1.4.9,0.983050847457627
716,Models + BLASTp,1,1.4.99,0.921875
717,Models + BLASTp,1,1.5.1,0.9632792485055508
718,Models + BLASTp,1,1.5.3,0.8263473053892215
719,Models + BLASTp,1,1.5.5,0.98989898989899
720,Models + BLASTp,1,1.5.8,0.8307692307692308
721,Models + BLASTp,1,1.5.98,0.9714285714285714
722,Models + BLASTp,1,1.5.99,0.7956989247311828
723,Models + BLASTp,1,1.6.1,0.9333333333333333
724,Models + BLASTp,1,1.6.2,0.9734513274336283
725,Models + BLASTp,1,1.6.3,0.9494949494949494
726,Models + BLASTp,1,1.6.5,0.8992805755395684
727,Models + BLASTp,1,1.6.99,0.8947368421052632
728,Models + BLASTp,1,1.7.1,0.9668246445497629
729,Models + BLASTp,1,1.7.2,0.9456521739130436
730,Models + BLASTp,1,1.7.3,0.9696969696969697
731,Models + BLASTp,1,1.7.5,0.846153846153846
732,Models + BLASTp,1,1.7.7,0.8333333333333333
733,Models + BLASTp,1,1.7.99,1.0
734,Models + BLASTp,1,1.8.1,0.9438669438669438
735,Models + BLASTp,1,1.8.2,0.897196261682243
736,Models + BLASTp,1,1.8.3,0.9852941176470589
737,Models + BLASTp,1,1.8.4,0.9811320754716982
738,Models + BLASTp,1,1.8.5,0.8780487804878048
739,Models + BLASTp,1,1.8.7,0.9113924050632912
740,Models + BLASTp,1,1.8.98,0.9532710280373831
741,Models + BLASTp,1,1.8.99,0.9583333333333333
742,Models + BLASTp,1,1.9.6,1.0
743,Models + BLASTp,1,1.97.1,0.9586776859504132
744,BLASTp,2,2.1.1,0.987056648176164
745,BLASTp,2,2.1.2,0.9985272459499264
746,BLASTp,2,2.1.3,0.9794721407624634
747,BLASTp,2,2.1.4,0.9803921568627451
748,BLASTp,2,2.10.1,1.0
749,BLASTp,2,2.2.1,0.9834254143646408
750,BLASTp,2,2.3.1,0.9801888539159415
751,BLASTp,2,2.3.2,0.9804241435562806
752,BLASTp,2,2.3.3,0.9823008849557522
753,BLASTp,2,2.4.1,0.9711854573583446
754,BLASTp,2,2.4.2,0.9741347905282332
755,BLASTp,2,2.4.99,0.994186046511628
756,BLASTp,2,2.5.1,0.9844450303190087
757,BLASTp,2,2.6.1,0.9839416058394161
758,BLASTp,2,2.6.99,0.9847715736040609
759,BLASTp,2,2.7.1,0.9898142600359496
760,BLASTp,2,2.7.10,0.9419354838709677
761,BLASTp,2,2.7.11,0.9755201958384334
762,BLASTp,2,2.7.12,0.955223880597015
763,BLASTp,2,2.7.13,0.9664429530201343
764,BLASTp,2,2.7.14,1.0
765,BLASTp,2,2.7.2,0.9951690821256038
766,BLASTp,2,2.7.3,0.9846153846153847
767,BLASTp,2,2.7.4,0.9881154499151102
768,BLASTp,2,2.7.6,0.970059880239521
769,BLASTp,2,2.7.7,0.9819798736250878
770,BLASTp,2,2.7.8,0.9785025945144551
771,BLASTp,2,2.7.9,0.9864864864864865
772,BLASTp,2,2.8.1,0.9991823385118561
773,BLASTp,2,2.8.2,0.9969604863221885
774,BLASTp,2,2.8.3,0.9571183533447684
775,BLASTp,2,2.8.4,0.9781931464174455
776,BLASTp,2,2.8.5,0.96
777,BLASTp,2,2.9.1,1.0
778,DNN ESM1b,2,2.1.1,0.9843037974683544
779,DNN ESM1b,2,2.1.2,0.9985272459499264
780,DNN ESM1b,2,2.1.3,0.9657228017883756
781,DNN ESM1b,2,2.1.4,0.8695652173913044
782,DNN ESM1b,2,2.10.1,1.0
783,DNN ESM1b,2,2.2.1,0.9888268156424581
784,DNN ESM1b,2,2.3.1,0.9792284866468841
785,DNN ESM1b,2,2.3.2,0.9778506972928631
786,DNN ESM1b,2,2.3.3,0.9732142857142857
787,DNN ESM1b,2,2.4.1,0.9668283220174587
788,DNN ESM1b,2,2.4.2,0.9790825688073393
789,DNN ESM1b,2,2.4.99,0.994186046511628
790,DNN ESM1b,2,2.5.1,0.9802163017673436
791,DNN ESM1b,2,2.6.1,0.982868330885952
792,DNN ESM1b,2,2.6.99,0.9948717948717948
793,DNN ESM1b,2,2.7.1,0.985983179815779
794,DNN ESM1b,2,2.7.10,0.948051948051948
795,DNN ESM1b,2,2.7.11,0.9674247080516287
796,DNN ESM1b,2,2.7.12,0.9032258064516129
797,DNN ESM1b,2,2.7.13,0.9387755102040817
798,DNN ESM1b,2,2.7.14,1.0
799,DNN ESM1b,2,2.7.2,0.9919484702093397
800,DNN ESM1b,2,2.7.3,0.944
801,DNN ESM1b,2,2.7.4,0.9838022165387894
802,DNN ESM1b,2,2.7.6,0.9696969696969697
803,DNN ESM1b,2,2.7.7,0.976011288805268
804,DNN ESM1b,2,2.7.8,0.975501113585746
805,DNN ESM1b,2,2.7.9,0.9793103448275862
806,DNN ESM1b,2,2.8.1,0.9991809991809992
807,DNN ESM1b,2,2.8.2,0.9908814589665653
808,DNN ESM1b,2,2.8.3,0.9536878216123498
809,DNN ESM1b,2,2.8.4,0.9817073170731708
810,DNN ESM1b,2,2.8.5,0.96
811,DNN ESM1b,2,2.9.1,0.9811320754716981
812,DNN ESM2 3B,2,2.1.1,0.9887186395015995
813,DNN ESM2 3B,2,2.1.2,1.0
814,DNN ESM2 3B,2,2.1.3,0.9687034277198212
815,DNN ESM2 3B,2,2.1.4,0.9600000000000001
816,DNN ESM2 3B,2,2.10.1,1.0
817,DNN ESM2 3B,2,2.2.1,0.9888268156424581
818,DNN ESM2 3B,2,2.3.1,0.9810549777117386
819,DNN ESM2 3B,2,2.3.2,0.9796582587469487
820,DNN ESM2 3B,2,2.3.3,0.968609865470852
821,DNN ESM2 3B,2,2.4.1,0.9692039511911679
822,DNN ESM2 3B,2,2.4.2,0.9824175824175824
823,DNN ESM2 3B,2,2.4.99,0.991304347826087
824,DNN ESM2 3B,2,2.5.1,0.9844368240569771
825,DNN ESM2 3B,2,2.6.1,0.9818538499264344
826,DNN ESM2 3B,2,2.6.99,0.9896907216494846
827,DNN ESM2 3B,2,2.7.1,0.9869765578040472
828,DNN ESM2 3B,2,2.7.10,0.9605263157894737
829,DNN ESM2 3B,2,2.7.11,0.9725106902871106
830,DNN ESM2 3B,2,2.7.12,0.9206349206349207
831,DNN ESM2 3B,2,2.7.13,0.904109589041096
832,DNN ESM2 3B,2,2.7.14,1.0
833,DNN ESM2 3B,2,2.7.2,0.9919224555735056
834,DNN ESM2 3B,2,2.7.3,0.9523809523809523
835,DNN ESM2 3B,2,2.7.4,0.9855319148936169
836,DNN ESM2 3B,2,2.7.6,0.9693251533742331
837,DNN ESM2 3B,2,2.7.7,0.9794956398774453
838,DNN ESM2 3B,2,2.7.8,0.980654761904762
839,DNN ESM2 3B,2,2.7.9,0.9931972789115647
840,DNN ESM2 3B,2,2.8.1,1.0
841,DNN ESM2 3B,2,2.8.2,0.9908256880733944
842,DNN ESM2 3B,2,2.8.3,0.9464594127806564
843,DNN ESM2 3B,2,2.8.4,0.9846153846153846
844,DNN ESM2 3B,2,2.8.5,0.96
845,DNN ESM2 3B,2,2.9.1,0.9811320754716981
846,DNN ProtBERT,2,2.1.1,0.9781541066892464
847,DNN ProtBERT,2,2.1.2,0.9985228951255538
848,DNN ProtBERT,2,2.1.3,0.9658246656760773
849,DNN ProtBERT,2,2.1.4,0.8936170212765957
850,DNN ProtBERT,2,2.10.1,1.0
851,DNN ProtBERT,2,2.2.1,0.9772727272727273
852,DNN ProtBERT,2,2.3.1,0.974186307519641
853,DNN ProtBERT,2,2.3.2,0.9535655058043117
854,DNN ProtBERT,2,2.3.3,0.9662921348314606
855,DNN ProtBERT,2,2.4.1,0.9576205287713841
856,DNN ProtBERT,2,2.4.2,0.9693613879660392
857,DNN ProtBERT,2,2.4.99,0.971264367816092
858,DNN ProtBERT,2,2.5.1,0.9766206163655686
859,DNN ProtBERT,2,2.6.1,0.982834722903384
860,DNN ProtBERT,2,2.6.99,0.9896907216494846
861,DNN ProtBERT,2,2.7.1,0.9733548647557531
862,DNN ProtBERT,2,2.7.10,0.9668874172185431
863,DNN ProtBERT,2,2.7.11,0.9526736324523664
864,DNN ProtBERT,2,2.7.12,0.8333333333333334
865,DNN ProtBERT,2,2.7.13,0.9078947368421053
866,DNN ProtBERT,2,2.7.14,1.0
867,DNN ProtBERT,2,2.7.2,0.9853658536585366
868,DNN ProtBERT,2,2.7.3,0.96875
869,DNN ProtBERT,2,2.7.4,0.9759450171821306
870,DNN ProtBERT,2,2.7.6,0.962962962962963
871,DNN ProtBERT,2,2.7.7,0.9640390569183138
872,DNN ProtBERT,2,2.7.8,0.9676934635612321
873,DNN ProtBERT,2,2.7.9,0.937062937062937
874,DNN ProtBERT,2,2.8.1,0.9975389663658737
875,DNN ProtBERT,2,2.8.2,0.9847094801223242
876,DNN ProtBERT,2,2.8.3,0.9391304347826087
877,DNN ProtBERT,2,2.8.4,0.9937888198757764
878,DNN ProtBERT,2,2.8.5,0.96
879,DNN ProtBERT,2,2.9.1,0.9811320754716981
880,D-SPACE EC,2,2.1.1,0.8886608517188301
881,D-SPACE EC,2,2.1.2,0.9759759759759761
882,D-SPACE EC,2,2.1.3,0.9347496206373292
883,D-SPACE EC,2,2.1.4,0.631578947368421
884,D-SPACE EC,2,2.10.1,0.9655172413793104
885,D-SPACE EC,2,2.2.1,0.9333333333333333
886,D-SPACE EC,2,2.3.1,0.8673189823874755
887,D-SPACE EC,2,2.3.2,0.7682481751824817
888,D-SPACE EC,2,2.3.3,0.8402948402948403
889,D-SPACE EC,2,2.4.1,0.8378600823045268
890,D-SPACE EC,2,2.4.2,0.9030534351145038
891,D-SPACE EC,2,2.4.99,0.9360465116279071
892,D-SPACE EC,2,2.5.1,0.8956303924297244
893,D-SPACE EC,2,2.6.1,0.9105527638190956
894,D-SPACE EC,2,2.6.99,0.9281767955801106
895,D-SPACE EC,2,2.7.1,0.8787194746562692
896,D-SPACE EC,2,2.7.10,0.6615384615384615
897,D-SPACE EC,2,2.7.11,0.840378548895899
898,D-SPACE EC,2,2.7.12,0.5882352941176471
899,D-SPACE EC,2,2.7.13,0.6724137931034483
900,D-SPACE EC,2,2.7.14,0.9777777777777777
901,D-SPACE EC,2,2.7.2,0.935108153078203
902,D-SPACE EC,2,2.7.3,0.766355140186916
903,D-SPACE EC,2,2.7.4,0.9251101321585903
904,D-SPACE EC,2,2.7.6,0.7067669172932332
905,D-SPACE EC,2,2.7.7,0.8606416850355131
906,D-SPACE EC,2,2.7.8,0.8888888888888888
907,D-SPACE EC,2,2.7.9,0.7903225806451613
908,D-SPACE EC,2,2.8.1,0.9471890971039183
909,D-SPACE EC,2,2.8.2,0.737864077669903
910,D-SPACE EC,2,2.8.3,0.8587786259541984
911,D-SPACE EC,2,2.8.4,0.9622641509433963
912,D-SPACE EC,2,2.8.5,0.7906976744186047
913,D-SPACE EC,2,2.9.1,0.9306930693069307
914,DeepEC CNN3,2,2.1.1,0.8375198728139904
915,DeepEC CNN3,2,2.1.2,0.9614243323442137
916,DeepEC CNN3,2,2.1.3,0.9137931034482759
917,DeepEC CNN3,2,2.1.4,0.5957446808510638
918,DeepEC CNN3,2,2.10.1,0.7857142857142856
919,DeepEC CNN3,2,2.2.1,0.934844192634561
920,DeepEC CNN3,2,2.3.1,0.8345602479659047
921,DeepEC CNN3,2,2.3.2,0.6754863813229571
922,DeepEC CNN3,2,2.3.3,0.8117913832199546
923,DeepEC CNN3,2,2.4.1,0.810344827586207
924,DeepEC CNN3,2,2.4.2,0.8246683399067766
925,DeepEC CNN3,2,2.4.99,0.8076923076923077
926,DeepEC CNN3,2,2.5.1,0.8494249799411607
927,DeepEC CNN3,2,2.6.1,0.892037127503664
928,DeepEC CNN3,2,2.6.99,0.9513513513513514
929,DeepEC CNN3,2,2.7.1,0.8487343074706729
930,DeepEC CNN3,2,2.7.10,0.6813186813186813
931,DeepEC CNN3,2,2.7.11,0.8743902439024389
932,DeepEC CNN3,2,2.7.12,0.5882352941176471
933,DeepEC CNN3,2,2.7.13,0.6490066225165563
934,DeepEC CNN3,2,2.7.14,0.9302325581395349
935,DeepEC CNN3,2,2.7.2,0.9289256198347107
936,DeepEC CNN3,2,2.7.3,0.8275862068965517
937,DeepEC CNN3,2,2.7.4,0.8945578231292517
938,DeepEC CNN3,2,2.7.6,0.53125
939,DeepEC CNN3,2,2.7.7,0.8041737442368357
940,DeepEC CNN3,2,2.7.8,0.8201019664967224
941,DeepEC CNN3,2,2.7.9,0.752
942,DeepEC CNN3,2,2.8.1,0.9356435643564356
943,DeepEC CNN3,2,2.8.2,0.7643312101910829
944,DeepEC CNN3,2,2.8.3,0.8233151183970855
945,DeepEC CNN3,2,2.8.4,0.9535603715170279
946,DeepEC CNN3,2,2.8.5,0.8372093023255813
947,DeepEC CNN3,2,2.9.1,0.8800000000000001
948,Models ensemble,2,2.1.1,0.9875084402430788
949,Models ensemble,2,2.1.2,1.0
950,Models ensemble,2,2.1.3,0.9687034277198212
951,Models ensemble,2,2.1.4,0.9166666666666666
952,Models ensemble,2,2.10.1,1.0
953,Models ensemble,2,2.2.1,0.9888268156424581
954,Models ensemble,2,2.3.1,0.9806763285024155
955,Models ensemble,2,2.3.2,0.9795249795249795
956,Models ensemble,2,2.3.3,0.9732142857142857
957,Models ensemble,2,2.4.1,0.967467079783114
958,Models ensemble,2,2.4.2,0.9816446402349487
959,Models ensemble,2,2.4.99,0.991304347826087
960,Models ensemble,2,2.5.1,0.9846723044397463
961,Models ensemble,2,2.6.1,0.9843290891283056
962,Models ensemble,2,2.6.99,0.9948717948717948
963,Models ensemble,2,2.7.1,0.9859494179044559
964,Models ensemble,2,2.7.10,0.9668874172185431
965,Models ensemble,2,2.7.11,0.9711479435236341
966,Models ensemble,2,2.7.12,0.9180327868852458
967,Models ensemble,2,2.7.13,0.9251700680272109
968,Models ensemble,2,2.7.14,1.0
969,Models ensemble,2,2.7.2,0.9935483870967742
970,Models ensemble,2,2.7.3,0.9606299212598425
971,Models ensemble,2,2.7.4,0.984641638225256
972,Models ensemble,2,2.7.6,0.9693251533742331
973,Models ensemble,2,2.7.7,0.9778615167216204
974,Models ensemble,2,2.7.8,0.9791356184798807
975,Models ensemble,2,2.7.9,0.9793103448275862
976,Models ensemble,2,2.8.1,1.0
977,Models ensemble,2,2.8.2,0.9908256880733944
978,Models ensemble,2,2.8.3,0.9518900343642611
979,Models ensemble,2,2.8.4,0.9846153846153846
980,Models ensemble,2,2.8.5,0.96
981,Models ensemble,2,2.9.1,0.9811320754716981
982,Models + BLASTp,2,2.1.1,0.9885483327719771
983,Models + BLASTp,2,2.1.2,1.0
984,Models + BLASTp,2,2.1.3,0.9704142011834319
985,Models + BLASTp,2,2.1.4,0.9600000000000001
986,Models + BLASTp,2,2.10.1,1.0
987,Models + BLASTp,2,2.2.1,0.9888268156424581
988,Models + BLASTp,2,2.3.1,0.9825796886582653
989,Models + BLASTp,2,2.3.2,0.9845402766476811
990,Models + BLASTp,2,2.3.3,0.9755011135857461
991,Models + BLASTp,2,2.4.1,0.968563162970106
992,Models + BLASTp,2,2.4.2,0.9828153564899452
993,Models + BLASTp,2,2.4.99,0.991304347826087
994,Models + BLASTp,2,2.5.1,0.9847207586933614
995,Models + BLASTp,2,2.6.1,0.9858467545143973
996,Models + BLASTp,2,2.6.99,0.9948717948717948
997,Models + BLASTp,2,2.7.1,0.9896083133493206
998,Models + BLASTp,2,2.7.10,0.9542483660130718
999,Models + BLASTp,2,2.7.11,0.9719512195121951
1000,Models + BLASTp,2,2.7.12,0.9206349206349207
1001,Models + BLASTp,2,2.7.13,0.9324324324324325
1002,Models + BLASTp,2,2.7.14,1.0
1003,Models + BLASTp,2,2.7.2,0.9935483870967742
1004,Models + BLASTp,2,2.7.3,0.9767441860465117
1005,Models + BLASTp,2,2.7.4,0.9872557349192864
1006,Models + BLASTp,2,2.7.6,0.9693251533742331
1007,Models + BLASTp,2,2.7.7,0.9822014051522249
1008,Models + BLASTp,2,2.7.8,0.9806835066864784
1009,Models + BLASTp,2,2.7.9,0.9931972789115647
1010,Models + BLASTp,2,2.8.1,1.0
1011,Models + BLASTp,2,2.8.2,0.9939024390243903
1012,Models + BLASTp,2,2.8.3,0.9609507640067912
1013,Models + BLASTp,2,2.8.4,0.9877300613496933
1014,Models + BLASTp,2,2.8.5,0.96
1015,Models + BLASTp,2,2.9.1,0.9811320754716981
1016,BLASTp,3,3.1.1,0.955158902916848
1017,BLASTp,3,3.1.11,0.9604519774011299
1018,BLASTp,3,3.1.12,0.9803921568627451
1019,BLASTp,3,3.1.13,0.9459459459459459
1020,BLASTp,3,3.1.2,0.9090909090909091
