tool_name,fold,label,precision,recall,f1_score,identity
blast,0,1,0.9878381585192216,0.9827077431539188,0.9852662721893491,90.0
blast,0,2,0.988184702738811,0.9844445368714386,0.9863110740702156,90.0
blast,0,3,0.9869867623962306,0.9767416042187066,0.9818374578020812,90.0
blast,0,4,0.967260671363448,0.965659908978072,0.9664596273291924,90.0
blast,0,5,0.9623816641753862,0.961902390438247,0.9621419676214197,90.0
blast,0,6,0.9852368259175722,0.9858432498974149,0.9855399446210645,90.0
blast,0,7,0.9882232462877624,0.9892362890825218,0.9887295081967213,90.0
blast,0,1.1,0.9604268563806136,0.9662267949004697,0.9633180956628388,90.0
blast,0,1.10,0.9694656488549618,0.9769230769230769,0.9731800766283524,90.0
blast,0,1.11,0.9563409563409564,0.9255533199195171,0.9406952965235174,90.0
blast,0,1.12,0.9624413145539906,0.9534883720930233,0.9579439252336449,90.0
blast,0,1.13,0.9758576874205845,0.9696969696969697,0.9727675744141864,90.0
blast,0,1.14,0.9764556156538339,0.9773885350318471,0.976921852618176,90.0
blast,0,1.15,0.9753086419753086,0.9294117647058824,0.9518072289156626,90.0
blast,0,1.16,0.953125,0.953125,0.953125,90.0
blast,0,1.17,0.9303944315545244,0.8871681415929203,0.9082672706681767,90.0
blast,0,1.18,0.9328859060402684,0.9025974025974026,0.9174917491749175,90.0
blast,0,1.2,0.9600550964187328,0.9534883720930233,0.9567604667124229,90.0
blast,0,1.20,0.9142857142857143,0.96,0.9365853658536586,90.0
blast,0,1.21,0.9207317073170732,0.9096385542168675,0.9151515151515153,90.0
blast,0,1.3,0.9420365535248042,0.9303764827230531,0.9361702127659574,90.0
blast,0,1.4,0.9559939301972686,0.9459459459459459,0.9509433962264151,90.0
blast,0,1.5,0.933579335793358,0.9166666666666666,0.9250457038391225,90.0
blast,0,1.6,0.8595317725752508,0.9178571428571428,0.8877374784110534,90.0
blast,0,1.7,0.9258373205741627,0.9393203883495146,0.9325301204819277,90.0
blast,0,1.8,0.9534555712270804,0.9454545454545454,0.949438202247191,90.0
blast,0,1.9,1.0,0.95,0.9743589743589743,90.0
blast,0,1.97,0.9125,0.8690476190476191,0.8902439024390244,90.0
blast,0,2.1,0.9860445740470736,0.98625,0.9861472763253827,90.0
blast,0,2.10,0.9259259259259259,0.9615384615384616,0.9433962264150944,90.0
blast,0,2.2,0.9754901960784313,0.9660194174757282,0.9707317073170731,90.0
blast,0,2.3,0.9841897233201581,0.969140950792327,0.9766073679787085,90.0
blast,0,2.4,0.988855667300897,0.9824466648663246,0.9856407477648333,90.0
blast,0,2.5,0.9861396303901437,0.9841188524590164,0.9851282051282052,90.0
blast,0,2.6,0.9874776386404294,0.9822064056939501,0.9848349687778769,90.0
blast,0,2.7,0.9863211890043404,0.9869702553303501,0.9866456154200383,90.0
blast,0,2.8,0.9807339449541285,0.9789377289377289,0.9798350137488543,90.0
blast,0,2.9,0.9692307692307692,1.0,0.9843749999999999,90.0
blast,0,3.1,0.9717425431711146,0.9565385358315627,0.9640805996300983,90.0
blast,0,3.11,0.9655172413793104,0.9491525423728814,0.9572649572649573,90.0
blast,0,3.13,0.978021978021978,0.956989247311828,0.967391304347826,90.0
blast,0,3.2,0.9803836094158674,0.9644082332761578,0.9723303069606571,90.0
blast,0,3.3,0.9009009009009009,0.9090909090909091,0.9049773755656109,90.0
blast,0,3.4,0.9816470588235294,0.9775070290534208,0.9795726696407607,90.0
blast,0,3.5,0.977810650887574,0.9795494961470065,0.9786793011548712,90.0
blast,0,3.6,0.9754204398447607,0.9813449023861172,0.9783737024221454,90.0
blast,0,3.7,0.9158249158249159,0.9066666666666666,0.9112227805695142,90.0
blast,0,3.8,0.7222222222222222,0.7155963302752294,0.71889400921659,90.0
blast,0,3.9,0.9444444444444444,0.918918918918919,0.9315068493150684,90.0
blast,0,4.1,0.9653644784534837,0.9607214428857715,0.963037364403375,90.0
blast,0,4.2,0.9605221267112385,0.9648225135913016,0.9626675175494576,90.0
blast,0,4.3,0.9577464788732394,0.9532710280373832,0.9555035128805621,90.0
