tool_name,fold,label,precision,recall,f1_score,identity
blast,0,1,0.9710180523148716,0.9624490292739334,0.9667145520677324,40
blast,0,2,0.9751528756095672,0.9501470699147748,0.962487584995034,40
blast,0,3,0.9624387288649006,0.953667321545514,0.9580329486582057,40
blast,0,4,0.9370561652679148,0.8715100570399279,0.9030953491989422,40
blast,0,5,0.930668016194332,0.9327922901344154,0.9317289423685876,40
blast,0,6,0.9678063943161634,0.9557114667836,0.9617209045780476,40
blast,0,7,0.9859402460456942,0.949238578680203,0.9672413793103448,40
blast,0,1.1,0.8889150388326665,0.9268711656441718,0.9074963959634792,40
blast,0,1.10,0.9556962025316456,0.9096385542168676,0.9320987654320988,40
blast,0,1.11,0.9648506151142356,0.8194029850746268,0.8861985472154964,40
blast,0,1.12,0.9329896907216496,0.923469387755102,0.9282051282051282,40
blast,0,1.13,0.9567567567567568,0.9303547963206308,0.9433710859427048,40
blast,0,1.14,0.9452520878441076,0.9547016557325836,0.9499533727074914,40
blast,0,1.15,0.9888888888888888,0.936842105263158,0.962162162162162,40
blast,0,1.16,0.979591836734694,0.8421052631578947,0.9056603773584904,40
blast,0,1.17,0.8049645390070922,0.8470149253731343,0.8254545454545453,40
blast,0,1.18,0.8954248366013072,0.9383561643835616,0.9163879598662208,40
blast,0,1.2,0.9193697868396664,0.9126034958601656,0.9159741458910434,40
blast,0,1.20,0.7727272727272727,0.7391304347826086,0.7555555555555555,40
blast,0,1.21,0.8805970149253731,0.8489208633093526,0.8644688644688644,40
blast,0,1.3,0.9379274066280904,0.8813643104300544,0.9087665647298676,40
blast,0,1.4,0.952063914780293,0.9383202099737532,0.945142101784534,40
blast,0,1.5,0.8864468864468864,0.918987341772152,0.9024238657551272,40
blast,0,1.6,0.8160535117056856,0.8472222222222222,0.8313458262350937,40
blast,0,1.7,0.965034965034965,0.8453292496171516,0.9012244897959184,40
blast,0,1.8,0.9427083333333334,0.9538866930171278,0.948264571054355,40
blast,0,1.9,1.0,1.0,1.0,40
blast,0,1.97,0.9836956521739132,0.9576719576719576,0.9705093833780162,40
blast,0,2.1,0.9832757680421742,0.973366924599604,0.978296256104178,40
blast,0,2.10,0.88,1.0,0.9361702127659576,40
blast,0,2.2,0.6451612903225806,0.9876543209876544,0.7804878048780488,40
blast,0,2.3,0.9667019027484144,0.9272496831432192,0.9465648854961832,40
blast,0,2.4,0.9840909090909092,0.9749812359269452,0.9795148925474426,40
blast,0,2.5,0.9680616740088106,0.909467149508536,0.9378500933582288,40
blast,0,2.6,0.9737354085603112,0.9606525911708254,0.9671497584541062,40
blast,0,2.7,0.9658980582524272,0.9475,0.9566105769230768,40
blast,0,2.8,0.9603729603729604,0.824,0.8869752421959095,40
blast,0,2.9,1.0,1.0,1.0,40
blast,0,3.1,0.9037827352085354,0.9192975532754538,0.9114741269686002,40
blast,0,3.11,0.7327586206896551,0.9659090909090908,0.8333333333333334,40
blast,0,3.13,0.993975903614458,0.9705882352941176,0.9821428571428572,40
blast,0,3.2,0.968052738336714,0.944114737883284,0.9559339008512768,40
blast,0,3.3,0.8863636363636364,0.8863636363636364,0.8863636363636365,40
blast,0,3.4,0.946806191410508,0.9553453585569732,0.951056607905398,40
blast,0,3.5,0.9708454810495628,0.94414516586334,0.9573091849935316,40
blast,0,3.6,0.8983240223463688,0.9698431845597104,0.9327146171693736,40
blast,0,3.7,0.9041450777202072,0.8596059113300493,0.8813131313131313,40
blast,0,3.8,0.8227848101265823,0.5701754385964912,0.6735751295336787,40
blast,0,3.9,0.25,0.2222222222222222,0.2352941176470588,40
