tool_name,fold,label,precision,recall,f1_score,identity
prot_bert,2,1.4.7,0.9333333333333332,0.6666666666666666,0.7777777777777778,70
prot_bert,2,1.4.9,1.0,1.0,1.0,70
prot_bert,2,1.4.99,0.8723404255319149,0.6833333333333333,0.766355140186916,70
prot_bert,2,1.5.1,0.9103313840155944,0.9050387596899224,0.9076773566569486,70
prot_bert,2,1.5.3,0.8333333333333334,0.7971014492753623,0.8148148148148148,70
prot_bert,2,1.5.5,1.0,0.7931034482758621,0.8846153846153846,70
prot_bert,2,1.5.8,0.782608695652174,0.72,0.7499999999999999,70
prot_bert,2,1.5.98,0.8947368421052632,0.8947368421052632,0.8947368421052632,70
prot_bert,2,1.5.99,0.8333333333333334,0.7432432432432432,0.7857142857142858,70
prot_bert,2,1.6.1,1.0,0.9565217391304348,0.9777777777777776,70
prot_bert,2,1.6.2,0.9705882352941176,0.9428571428571428,0.9565217391304348,70
prot_bert,2,1.6.3,0.896551724137931,0.8125,0.8524590163934426,70
prot_bert,2,1.6.5,0.8456375838926175,0.84,0.842809364548495,70
prot_bert,2,1.6.99,0.6470588235294118,0.6111111111111112,0.6285714285714287,70
prot_bert,2,1.7.1,0.8899521531100478,0.9489795918367347,0.9185185185185184,70
prot_bert,2,1.7.2,0.935483870967742,0.9133858267716536,0.9243027888446216,70
prot_bert,2,1.7.3,0.9642857142857144,0.9642857142857144,0.9642857142857144,70
prot_bert,2,1.7.5,1.0,0.9090909090909092,0.9523809523809524,70
prot_bert,2,1.7.7,0.951219512195122,0.975,0.9629629629629628,70
prot_bert,2,1.7.99,1.0,1.0,1.0,70
prot_bert,2,1.8.1,0.9662162162162162,0.7566137566137566,0.8486646884272997,70
prot_bert,2,1.8.2,0.9130434782608696,0.7241379310344828,0.8076923076923076,70
prot_bert,2,1.8.3,0.9452054794520548,0.8313253012048193,0.8846153846153847,70
prot_bert,2,1.8.4,0.9932885906040269,0.9548387096774194,0.9736842105263156,70
prot_bert,2,1.8.5,0.8717948717948718,0.7906976744186046,0.8292682926829267,70
