tool_name,fold,label,precision,recall,f1_score,identity
models_ensemble,1,3.2.1.81,0.85,0.6538461538461539,0.7391304347826088,60
models_ensemble,1,3.2.1.82,0.6111111111111112,0.7333333333333333,0.6666666666666666,60
models_ensemble,1,3.2.1.83,0.875,0.5384615384615384,0.6666666666666667,60
models_ensemble,1,3.2.1.85,1.0,1.0,1.0,60
models_ensemble,1,3.2.1.86,1.0,0.8,0.888888888888889,60
models_ensemble,1,3.2.1.89,1.0,0.95,0.9743589743589743,60
models_ensemble,1,3.2.1.91,1.0,0.5333333333333333,0.6956521739130436,60
models_ensemble,1,3.2.1.93,0.6363636363636364,0.4375,0.5185185185185185,60
models_ensemble,1,3.2.1.96,0.967741935483871,0.9375,0.9523809523809523,60
models_ensemble,1,3.2.1.99,1.0,1.0,1.0,60
models_ensemble,1,3.2.2.1,0.5714285714285714,0.38095238095238093,0.4571428571428571,60
models_ensemble,1,3.2.2.20,1.0,0.9166666666666666,0.9565217391304348,60
models_ensemble,1,3.2.2.21,1.0,0.9333333333333333,0.9655172413793104,60
models_ensemble,1,3.2.2.22,1.0,0.5,0.6666666666666666,60
models_ensemble,1,3.2.2.23,1.0,1.0,1.0,60
models_ensemble,1,3.2.2.24,0.875,0.7368421052631579,0.7999999999999999,60
models_ensemble,1,3.2.2.26,1.0,1.0,1.0,60
models_ensemble,1,3.2.2.27,1.0,1.0,1.0,60
models_ensemble,1,3.2.2.28,1.0,1.0,1.0,60
models_ensemble,1,3.2.2.31,1.0,1.0,1.0,60
models_ensemble,1,3.2.2.4,0.8333333333333334,0.8333333333333334,0.8333333333333334,60
models_ensemble,1,3.2.2.5,1.0,0.8571428571428571,0.923076923076923,60
models_ensemble,1,3.2.2.6,1.0,0.8571428571428571,0.923076923076923,60
models_ensemble,1,3.2.2.8,0.6153846153846154,0.32,0.4210526315789474,60
models_ensemble,1,3.2.2.9,0.9166666666666666,0.8461538461538461,0.8799999999999999,60
models_ensemble,1,3.3.2.1,0.8461538461538461,0.6111111111111112,0.7096774193548387,60
models_ensemble,1,3.3.2.10,0.4444444444444444,0.26666666666666666,0.33333333333333337,60
models_ensemble,1,3.3.2.6,0.9636363636363636,0.9298245614035088,0.9464285714285715,60
models_ensemble,1,3.3.2.8,1.0,1.0,1.0,60
models_ensemble,1,3.3.2.9,0.9230769230769231,0.8,0.8571428571428571,60
models_ensemble,1,3.4.11.1,1.0,1.0,1.0,60
models_ensemble,1,3.4.11.10,1.0,1.0,1.0,60
models_ensemble,1,3.4.11.15,0.7,0.6363636363636364,0.6666666666666666,60
models_ensemble,1,3.4.11.18,1.0,0.9666666666666667,0.983050847457627,60
models_ensemble,1,3.4.11.19,0.7857142857142857,0.4782608695652174,0.5945945945945946,60
models_ensemble,1,3.4.11.2,0.75,0.8333333333333334,0.7894736842105262,60
models_ensemble,1,3.4.11.21,1.0,0.8,0.888888888888889,60
models_ensemble,1,3.4.11.23,1.0,1.0,1.0,60
models_ensemble,1,3.4.11.24,0.5,0.3333333333333333,0.4,60
models_ensemble,1,3.4.11.4,0.9565217391304348,0.88,0.9166666666666666,60
models_ensemble,1,3.4.11.5,1.0,0.8333333333333334,0.9090909090909091,60
models_ensemble,1,3.4.11.6,0.6521739130434783,0.7894736842105263,0.7142857142857143,60
models_ensemble,1,3.4.11.7,0.9130434782608695,0.9130434782608695,0.9130434782608695,60
models_ensemble,1,3.4.11.9,0.9591836734693877,0.94,0.9494949494949495,60
models_ensemble,1,3.4.13.18,0.7058823529411765,0.5714285714285714,0.6315789473684211,60
models_ensemble,1,3.4.13.19,1.0,0.9545454545454546,0.9767441860465117,60
models_ensemble,1,3.4.13.20,0.7058823529411765,0.6,0.6486486486486486,60
models_ensemble,1,3.4.13.21,0.8888888888888888,1.0,0.9411764705882353,60
models_ensemble,1,3.4.13.22,1.0,1.0,1.0,60
models_ensemble,1,3.4.13.23,1.0,1.0,1.0,60
models_ensemble,1,3.4.13.9,0.9583333333333334,0.92,0.9387755102040817,60
models_ensemble,1,3.4.14.1,1.0,0.9285714285714286,0.962962962962963,60
models_ensemble,1,3.4.14.10,1.0,0.8636363636363636,0.9268292682926829,60
models_ensemble,1,3.4.14.11,1.0,0.9545454545454546,0.9767441860465117,60
models_ensemble,1,3.4.14.12,0.5909090909090909,0.7647058823529411,0.6666666666666667,60
models_ensemble,1,3.4.14.4,1.0,0.9666666666666667,0.983050847457627,60
models_ensemble,1,3.4.14.5,0.9696969696969697,0.8888888888888888,0.927536231884058,60
models_ensemble,1,3.4.14.9,1.0,0.9032258064516129,0.9491525423728813,60
models_ensemble,1,3.4.15.1,1.0,1.0,1.0,60
models_ensemble,1,3.4.15.5,0.875,0.7777777777777778,0.823529411764706,60
models_ensemble,1,3.4.15.6,1.0,1.0,1.0,60
models_ensemble,1,3.4.16.4,0.9411764705882353,1.0,0.9696969696969697,60
models_ensemble,1,3.4.16.6,1.0,0.8181818181818182,0.9,60
models_ensemble,1,3.4.17.10,0.0,0.0,0.0,60
models_ensemble,1,3.4.17.11,0.9,0.8181818181818182,0.8571428571428572,60
models_ensemble,1,3.4.17.13,1.0,0.7619047619047619,0.8648648648648648,60
models_ensemble,1,3.4.17.14,0.9523809523809523,1.0,0.975609756097561,60
models_ensemble,1,3.4.17.18,0.8846153846153846,0.6216216216216216,0.7301587301587302,60
models_ensemble,1,3.4.17.19,1.0,0.9583333333333334,0.9787234042553191,60
models_ensemble,1,3.4.17.21,0.8,0.8888888888888888,0.8421052631578948,60
models_ensemble,1,3.4.17.22,0.21739130434782608,0.5,0.30303030303030304,60
models_ensemble,1,3.4.17.24,1.0,0.782608695652174,0.878048780487805,60
models_ensemble,1,3.4.18.1,1.0,0.8936170212765957,0.9438202247191011,60
models_ensemble,1,3.4.19.1,0.9142857142857143,0.9142857142857143,0.9142857142857143,60
models_ensemble,1,3.4.19.11,0.9411764705882353,0.6956521739130435,0.7999999999999999,60
models_ensemble,1,3.4.19.12,0.9767441860465116,0.9767441860465116,0.9767441860465116,60
models_ensemble,1,3.4.19.13,1.0,0.6842105263157895,0.8125000000000001,60
models_ensemble,1,3.4.19.3,1.0,1.0,1.0,60
models_ensemble,1,3.4.19.5,0.96,0.9230769230769231,0.9411764705882353,60
models_ensemble,1,3.4.19.9,1.0,0.9,0.9473684210526316,60
models_ensemble,1,3.4.21.100,0.9047619047619048,0.95,0.9268292682926829,60
models_ensemble,1,3.4.21.102,0.9285714285714286,1.0,0.962962962962963,60
models_ensemble,1,3.4.21.105,0.9166666666666666,0.9166666666666666,0.9166666666666666,60
models_ensemble,1,3.4.21.107,0.8333333333333334,0.7142857142857143,0.7692307692307692,60
models_ensemble,1,3.4.21.108,0.7647058823529411,0.5909090909090909,0.6666666666666667,60
models_ensemble,1,3.4.21.109,1.0,0.5,0.6666666666666666,60
models_ensemble,1,3.4.21.110,1.0,0.8888888888888888,0.9411764705882353,60
models_ensemble,1,3.4.21.116,1.0,1.0,1.0,60
models_ensemble,1,3.4.21.21,0.9545454545454546,0.9545454545454546,0.9545454545454546,60
models_ensemble,1,3.4.21.22,1.0,0.8846153846153846,0.9387755102040816,60
models_ensemble,1,3.4.21.25,0.875,0.75,0.8076923076923077,60
models_ensemble,1,3.4.21.26,0.8823529411764706,0.8333333333333334,0.8571428571428571,60
models_ensemble,1,3.4.21.4,0.8,0.42105263157894735,0.5517241379310345,60
models_ensemble,1,3.4.21.41,0.8928571428571429,1.0,0.9433962264150945,60
models_ensemble,1,3.4.21.43,0.8333333333333334,0.8333333333333334,0.8333333333333334,60
models_ensemble,1,3.4.21.47,0.75,0.75,0.75,60
models_ensemble,1,3.4.21.5,1.0,1.0,1.0,60
models_ensemble,1,3.4.21.50,1.0,0.7647058823529411,0.8666666666666666,60
models_ensemble,1,3.4.21.53,1.0,1.0,1.0,60
models_ensemble,1,3.4.21.62,0.6666666666666666,0.47619047619047616,0.5555555555555556,60
models_ensemble,1,3.4.21.63,0.8695652173913043,0.6896551724137931,0.7692307692307693,60
models_ensemble,1,3.4.21.68,0.9811320754716981,0.9122807017543859,0.9454545454545454,60
models_ensemble,1,3.4.21.7,1.0,1.0,1.0,60
models_ensemble,1,3.4.21.72,0.7142857142857143,0.3333333333333333,0.4545454545454545,60
models_ensemble,1,3.4.21.73,0.875,0.875,0.875,60
models_ensemble,1,3.4.21.83,0.9285714285714286,0.9285714285714286,0.9285714285714286,60
models_ensemble,1,3.4.21.88,1.0,1.0,1.0,60
models_ensemble,1,3.4.21.89,1.0,1.0,1.0,60
models_ensemble,1,3.4.21.90,1.0,0.984375,0.9921259842519685,60
models_ensemble,1,3.4.21.92,1.0,0.9942528735632183,0.9971181556195965,60
models_ensemble,1,3.4.21.93,1.0,1.0,1.0,60
models_ensemble,1,3.4.21.96,0.8518518518518519,0.7931034482758621,0.8214285714285715,60
models_ensemble,1,3.4.21.97,1.0,1.0,1.0,60
models_ensemble,1,3.4.22.1,0.8888888888888888,0.96,0.923076923076923,60
models_ensemble,1,3.4.22.10,0.9411764705882353,0.8421052631578947,0.8888888888888888,60
models_ensemble,1,3.4.22.15,0.5882352941176471,0.38461538461538464,0.46511627906976744,60
models_ensemble,1,3.4.22.34,0.6666666666666666,0.8888888888888888,0.761904761904762,60
models_ensemble,1,3.4.22.37,0.8461538461538461,0.8148148148148148,0.830188679245283,60
models_ensemble,1,3.4.22.38,1.0,0.9333333333333333,0.9655172413793104,60
models_ensemble,1,3.4.22.40,1.0,0.9393939393939394,0.96875,60
models_ensemble,1,3.4.22.44,0.8181818181818182,0.782608695652174,0.8,60
models_ensemble,1,3.4.22.45,0.9523809523809523,0.8,0.8695652173913043,60
models_ensemble,1,3.4.22.49,1.0,0.8695652173913043,0.9302325581395349,60
models_ensemble,1,3.4.22.52,1.0,0.25,0.4,60
models_ensemble,1,3.4.22.53,1.0,0.6666666666666666,0.8,60
models_ensemble,1,3.4.22.54,0.0,0.0,0.0,60
models_ensemble,1,3.4.22.59,1.0,0.9047619047619048,0.9500000000000001,60
models_ensemble,1,3.4.22.70,0.8181818181818182,1.0,0.9,60
models_ensemble,1,3.4.22.71,1.0,1.0,1.0,60
models_ensemble,1,3.4.22.8,1.0,1.0,1.0,60
models_ensemble,1,3.4.23.12,0.8076923076923077,0.9130434782608695,0.8571428571428572,60
models_ensemble,1,3.4.23.21,0.875,0.7,0.7777777777777777,60
models_ensemble,1,3.4.23.24,0.9166666666666666,0.7333333333333333,0.8148148148148148,60
models_ensemble,1,3.4.23.36,1.0,1.0,1.0,60
models_ensemble,1,3.4.23.43,1.0,0.9629629629629629,0.9811320754716981,60
models_ensemble,1,3.4.23.46,1.0,0.5,0.6666666666666666,60
models_ensemble,1,3.4.23.5,0.9830508474576272,0.6823529411764706,0.8055555555555557,60
models_ensemble,1,3.4.23.51,1.0,1.0,1.0,60
models_ensemble,1,3.4.24.11,0.7222222222222222,0.8666666666666667,0.7878787878787877,60
models_ensemble,1,3.4.24.13,0.9545454545454546,0.44680851063829785,0.6086956521739131,60
models_ensemble,1,3.4.24.24,1.0,0.8235294117647058,0.9032258064516129,60
models_ensemble,1,3.4.24.3,1.0,0.7894736842105263,0.8823529411764706,60
models_ensemble,1,3.4.24.35,0.5,0.5,0.5,60
models_ensemble,1,3.4.24.36,1.0,0.8292682926829268,0.9066666666666667,60
models_ensemble,1,3.4.24.39,1.0,1.0,1.0,60
models_ensemble,1,3.4.24.40,0.8181818181818182,0.75,0.7826086956521738,60
models_ensemble,1,3.4.24.55,1.0,0.5882352941176471,0.7407407407407407,60
models_ensemble,1,3.4.24.56,0.8636363636363636,0.9047619047619048,0.8837209302325582,60
models_ensemble,1,3.4.24.59,0.9333333333333333,0.9333333333333333,0.9333333333333333,60
models_ensemble,1,3.4.24.64,0.6153846153846154,0.8,0.6956521739130435,60
models_ensemble,1,3.4.24.70,1.0,0.75,0.8571428571428571,60
models_ensemble,1,3.4.24.71,0.9411764705882353,0.7272727272727273,0.8205128205128205,60
