tool_name,fold,label,precision,recall,f1_score,identity
blast,0,1,0.9732541735245708,0.9797621161015444,0.9764973017604908,50
blast,0,2,0.9838942103924728,0.9710126741121848,0.9774110018736448,50
blast,0,3,0.984481582537517,0.9681909660107334,0.9762683201803832,50
blast,0,4,0.9485482172408606,0.9358765028944634,0.9421697549312612,50
blast,0,5,0.9556786703601108,0.9326615876136642,0.9440298507462686,50
blast,0,6,0.98238787630555,0.9833948339483396,0.9828910972236452,50
blast,0,7,0.9878048780487804,0.9524742773150416,0.9698179097031678,50
blast,0,1.1,0.9567567567567568,0.950590762620838,0.9536637931034484,50
blast,0,1.10,0.8378378378378378,0.7045454545454546,0.7654320987654323,50
blast,0,1.11,0.9217391304347826,0.8983050847457628,0.9098712446351932,50
blast,0,1.12,0.672645739910314,0.9090909090909092,0.7731958762886598,50
blast,0,1.13,0.9505649717514124,0.921917808219178,0.9360222531293464,50
blast,0,1.14,0.956266318537859,0.9676354029062088,0.9619172685489168,50
blast,0,1.15,0.975609756097561,0.9302325581395348,0.9523809523809524,50
blast,0,1.16,0.9622641509433962,0.9532710280373832,0.9577464788732396,50
blast,0,1.17,0.8032305433186491,0.943103448275862,0.8675654242664552,50
blast,0,1.18,0.9541284403669724,0.9162995594713657,0.9348314606741572,50
blast,0,1.2,0.954491017964072,0.9005649717514125,0.9267441860465117,50
blast,0,1.20,0.7865168539325843,0.875,0.8284023668639053,50
blast,0,1.21,0.8064516129032258,0.7653061224489796,0.7853403141361257,50
blast,0,1.3,0.9287941787941788,0.9197117858980958,0.9242306697698476,50
blast,0,1.4,0.8448275862068966,0.875,0.8596491228070176,50
blast,0,1.5,0.8978007761966365,0.9024707412223668,0.9001297016861218,50
blast,0,1.6,0.863013698630137,0.9064748201438848,0.8842105263157894,50
blast,0,1.7,0.969811320754717,0.9413919413919414,0.9553903345724908,50
blast,0,1.8,0.7991746905089409,0.9340836012861736,0.8613787991104521,50
blast,0,1.9,1.0,0.3333333333333333,0.5,50
blast,0,1.97,0.8333333333333334,0.4444444444444444,0.5797101449275363,50
blast,0,2.1,0.9829734219269104,0.9797185430463576,0.9813432835820896,50
blast,0,2.10,1.0,1.0,1.0,50
blast,0,2.2,0.956043956043956,0.9508196721311476,0.9534246575342468,50
blast,0,2.3,0.9694581280788176,0.949501447410743,0.95937601559961,50
blast,0,2.4,0.9809257375381484,0.9781891960436216,0.9795555555555556,50
blast,0,2.5,0.9692982456140352,0.9640130861504908,0.96664844177146,50
blast,0,2.6,0.9820466786355476,0.9604916593503072,0.9711495783399912,50
blast,0,2.7,0.9861564581428758,0.9667136090129304,0.9763382467028704,50
blast,0,2.8,0.974180734856008,0.9627085377821394,0.9684106614017768,50
blast,0,2.9,1.0,1.0,1.0,50
blast,0,3.1,0.9699899295065458,0.9408087517093182,0.9551765172550576,50
blast,0,3.11,1.0,0.6231884057971014,0.7678571428571428,50
blast,0,3.13,0.9661016949152542,0.9743589743589745,0.9702127659574468,50
blast,0,3.2,0.9764444444444444,0.9585514834205934,0.96741523557904,50
blast,0,3.3,0.868421052631579,0.8839285714285714,0.8761061946902655,50
blast,0,3.4,0.96998031496063,0.96950319724545,0.9697416974169742,50
blast,0,3.5,0.9662482566248256,0.9686800894854586,0.9674626448819996,50
blast,0,3.6,0.973142345568487,0.951422319474836,0.9621597698605888,50
blast,0,3.7,0.9096774193548388,0.8650306748466258,0.8867924528301888,50
blast,0,3.8,0.6060606060606061,0.4705882352941176,0.5298013245033113,50
blast,0,3.9,0.8,0.9230769230769232,0.8571428571428571,50
blast,0,4.1,0.9390756302521008,0.9262329050973892,0.9326100563321512,50
blast,0,4.2,0.94081336238199,0.9473491773308956,0.9440699580980142,50
blast,0,4.3,0.9254571026722924,0.871523178807947,0.897680763983629,50
blast,0,4.4,0.9132530120481928,0.8497757847533632,0.8803716608594656,50
blast,0,4.6,0.9461883408071748,0.9461883408071748,0.9461883408071748,50
blast,0,4.7,1.0,1.0,1.0,50
blast,0,4.98,1.0,0.9666666666666668,0.983050847457627,50
blast,0,4.99,0.9595959595959596,0.9693877551020408,0.964467005076142,50
blast,0,5.1,0.9371884346959124,0.9117361784675072,0.9242871189773844,50
blast,0,5.2,0.9578947368421052,0.951219512195122,0.9545454545454546,50
blast,0,5.3,0.9622641509433962,0.9414125200642056,0.9517241379310344,50
blast,0,5.4,0.9561258278145696,0.9561258278145696,0.9561258278145696,50
blast,0,5.5,0.96,0.718562874251497,0.8219178082191781,50
blast,0,5.6,0.9145299145299144,0.9553571428571428,0.9344978165938864,50
blast,0,5.99,1.0,1.0,1.0,50
blast,0,6.1,1.0,0.9942163100057836,0.9970997679814384,50
blast,0,6.2,0.95,0.968905472636816,0.95935960591133,50
blast,0,6.3,0.974739970282318,0.972812654473554,0.9737753587333003,50
blast,0,6.4,0.7973856209150327,0.9104477611940298,0.8501742160278746,50
blast,0,6.5,1.0,0.9712230215827338,0.9854014598540146,50
blast,0,6.6,1.0,1.0,1.0,50
blast,0,7.1,0.9857612267250822,0.7978723404255319,0.881920627143557,50
blast,0,7.2,0.4954954954954955,0.9016393442622952,0.6395348837209303,50
blast,0,7.3,0.8666666666666667,0.9629629629629628,0.912280701754386,50
blast,0,7.4,0.9897260273972602,0.9697986577181208,0.9796610169491524,50
blast,0,7.5,0.9418604651162792,0.9878048780487804,0.9642857142857144,50
blast,0,7.6,0.958490566037736,0.951310861423221,0.9548872180451128,50
blast,0,1.1.1,0.9526887280248192,0.9475443558755464,0.9501095784452752,50
blast,0,1.1.2,0.7738095238095238,0.5701754385964912,0.6565656565656565,50
blast,0,1.1.3,0.8885245901639345,0.8827361563517915,0.8856209150326798,50
blast,0,1.1.5,0.944954128440367,0.8442622950819673,0.8917748917748918,50
blast,0,1.1.9,0.5357142857142857,0.75,0.6250000000000001,50
blast,0,1.1.98,0.6538461538461539,0.3953488372093023,0.4927536231884057,50
blast,0,1.1.99,0.5680473372781065,0.676056338028169,0.617363344051447,50
blast,0,1.10.3,0.8378378378378378,0.7045454545454546,0.7654320987654323,50
blast,0,1.11.1,0.907185628742515,0.8938053097345132,0.900445765230312,50
blast,0,1.11.2,1.0,0.7333333333333333,0.846153846153846,50
blast,0,1.12.1,0.8703703703703703,0.8545454545454545,0.8623853211009175,50
blast,0,1.12.2,0.6666666666666666,0.6666666666666666,0.6666666666666666,50
blast,0,1.12.5,0.5555555555555556,0.5555555555555556,0.5555555555555556,50
blast,0,1.12.7,0.6111111111111112,0.55,0.5789473684210527,50
blast,0,1.12.98,0.3243243243243243,0.7058823529411765,0.4444444444444445,50
blast,0,1.12.99,0.6875,0.7333333333333333,0.7096774193548386,50
blast,0,1.13.11,0.9692307692307692,0.9675767918088736,0.968403074295474,50
blast,0,1.13.12,0.7653061224489796,0.6578947368421053,0.7075471698113208,50
blast,0,1.13.99,1.0,0.9615384615384616,0.9803921568627452,50
blast,0,1.14.11,0.9078726968174204,0.9442508710801394,0.9257045260461144,50
blast,0,1.14.12,0.8541666666666666,0.82,0.836734693877551,50
blast,0,1.14.13,0.9068627450980392,0.904645476772616,0.9057527539779682,50
blast,0,1.14.14,0.8078947368421052,0.7433414043583535,0.7742749054224464,50
blast,0,1.14.15,0.8303030303030303,0.8303030303030303,0.8303030303030303,50
blast,0,1.14.16,0.9642857142857144,1.0,0.9818181818181818,50
blast,0,1.14.17,1.0,0.3478260869565217,0.5161290322580645,50
blast,0,1.14.18,0.5720930232558139,0.984,0.7235294117647058,50
blast,0,1.14.19,0.9631147540983608,0.9251968503937008,0.9437751004016064,50
blast,0,1.14.20,0.625,0.3571428571428571,0.4545454545454545,50
blast,0,1.14.99,0.9240506329113924,0.7704485488126649,0.8402877697841727,50
blast,0,1.15.1,0.975609756097561,0.9302325581395348,0.9523809523809524,50
blast,0,1.16.1,0.9285714285714286,0.9629629629629628,0.9454545454545454,50
blast,0,1.16.3,1.0,0.9423076923076924,0.9702970297029704,50
blast,0,1.17.1,0.7567567567567568,0.9333333333333332,0.835820895522388,50
blast,0,1.17.2,0.8,0.6666666666666666,0.7272727272727272,50
blast,0,1.17.4,0.8240740740740741,0.956989247311828,0.8855721393034827,50
blast,0,1.17.5,0.8421052631578947,0.3809523809523809,0.5245901639344263,50
blast,0,1.17.7,1.0,1.0,1.0,50
blast,0,1.17.99,1.0,1.0,1.0,50
blast,0,1.18.1,0.945945945945946,0.8805031446540881,0.9120521172638436,50
blast,0,1.18.6,1.0,1.0,1.0,50
blast,0,1.2.1,0.96793893129771,0.9441548771407298,0.9558989822842066,50
blast,0,1.2.3,0.875,0.2573529411764705,0.3977272727272727,50
blast,0,1.2.4,0.9322033898305084,0.9821428571428572,0.9565217391304348,50
blast,0,1.2.5,0.3559322033898305,0.35,0.3529411764705882,50
blast,0,1.2.7,0.8103448275862069,0.933774834437086,0.8676923076923077,50
